title,content,source,published_at,url,collected_at
36Kr Holdings Inc. Reports Unaudited Financial Results for the First Half of 2025,"BEIJING, Sept. 26, 2025 (GLOBE NEWSWIRE) -- 36Kr Holdings Inc. (“36Kr” or the “Company” or “We”) (NASDAQ: KRKR), a prominent brand and a pioneering platform dedicated to serving New Economy participants in China, today announced its unaudited financial results for the six months ended June 30, 2025.
Mr. Xiang Li, Chief Financial Officer of 36Kr, added, “We significantly enhanced operational efficiency and profitability in the first half of 2025.
Unaudited Financial Results for the First Half of 2025Total revenues were RMB93.2 million (US$13.0 million) in the six months ended June 30, 2025, compared to RMB102.4 million in the same period of 2024.
were RMB74.5 million (US$10.4 million) in the six months ended June 30, 2025, compared to RMB80.4 million in the same period of 2024.
Certain Balance Sheet ItemsAs of June 30, 2025, the Company had cash, cash equivalents and short-term investments of RMB75.1 million (US$10.5 million).",GlobeNewswire,2025-09-26T09:00:00Z,https://www.globenewswire.com/news-release/2025/09/26/3156885/0/en/36Kr-Holdings-Inc-Reports-Unaudited-Financial-Results-for-the-First-Half-of-2025.html,2025-09-27 17:17:53.408594
높은 물가와 취약한 노동시장의 K-경제에 연준 독립성 흔드는 트럼프,"https://t.co/eFfyiv7YSf — Bloomberg (@business) September 25, 2025'코스트코'가 트럼프의 상호관세가 시행되기 직전인 2025회계연도 4분기(6~8월) 분기 실적이 매출 전망치를 상회하며 역대급 실적을 냈습니다.
https://t.co/E8472y5Ryi — Bloomberg (@business) September 17, 2025전 세계적인 중산층 감소 추세 가운데, 빈부격차로 유명한 미국도 커졌습니다.
https://t.co/JnZVMxXRLh — Bloomberg (@business) September 25, 2025없던 관세가 생기면 수입은 감소하고 물가는 오릅니다.
미국 GDP의 약 70%를 소비가 차지하는데, K자형 경제에서 저소득층이 소비를 못하면 물가(금리)에 하방 압력이 더해지면서 GDP 성장률이 나타날 수 있습니다.
https://t.co/b3iBXqe4pI — Bloomberg (@business) September 26, 2025블룸버그 뉴스가 입수한 1만 8천 건의 '메시지'는 공범이자 여자친구였던 길레인 맥스웰이 불명예스러운 금융업자이자 성범죄자와 깊은 인연을 맺고 있음을 보여줍니다.",Tistory.com,2025-09-26T08:59:08Z,https://ryueyes11.tistory.com/511888,2025-09-27 17:17:54.816360
How to Party Like a Korean in the Middle of a Hurricane,"A sool party is literally just a party with alcohol, but the best Korean sool parties are hosted at home like this—more of a never-ending friend hang than a packed blowout party.
*Some tips & ideas for hosting your own sool party:Stock up on frozen Korean BBQ meats and accoutrements.
Korean BBQ has long been a mainstay of Korean food culture: a way for friends and family to gather and celebrate birthdays or job promotions, or just to have a good time.
It’s also worth sourcing Korean BBQ tongs—I love them not only for grilling but for cooking in general.
__________________________________From Soju Party How to Drink (and Eat!)",Lithub.com,2025-09-26T08:58:40Z,https://lithub.com/how-to-party-like-a-korean-in-the-middle-of-a-hurricane/,2025-09-27 17:17:55.693160
"6,333 Shares in Vanguard Communication Services ETF $VOX Acquired by Strategic Investment Solutions Inc. IL","Strategic Investment Solutions Inc. IL acquired a new position in shares of Vanguard Communication Services ETF (NYSEARCA:VOX – Free Report) during the second quarter, HoldingsChannel.com reports.
Get Vanguard Communication Services ETF alerts:Vanguard Communication Services ETF Stock Down 0.5%NYSEARCA:VOX opened at $187.55 on Friday.
Vanguard Communication Services ETF ProfileVanguard Telecommunication Services ETF (the Fund) seeks to track the performance of a benchmark index that measures the investment return of telecommunication services stocks.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Communication Services ETF (NYSEARCA:VOX – Free Report).
Receive News & Ratings for Vanguard Communication Services ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Communication Services ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:57Z,https://www.etfdailynews.com/2025/09/26/6333-shares-in-vanguard-communication-services-etf-vox-acquired-by-strategic-investment-solutions-inc-il/,2025-09-27 17:17:56.811377
Vanguard Large-Cap ETF $VV Shares Sold by CX Institutional,"CX Institutional’s holdings in Vanguard Large-Cap ETF were worth $14,929,000 at the end of the most recent reporting period.
Get Vanguard Large-Cap ETF alerts:Vanguard Large-Cap ETF Stock PerformanceShares of Vanguard Large-Cap ETF stock opened at $304.94 on Friday.
Vanguard Large-Cap ETF has a fifty-two week low of $221.40 and a fifty-two week high of $309.40.
Vanguard Large-Cap ETF Company ProfileVanguard Large-Cap Index Fund (the Fund) seeks to track the performance of a benchmark index that measures the investment return of large-capitalization stocks.
Further ReadingReceive News & Ratings for Vanguard Large-Cap ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Large-Cap ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:57Z,https://www.etfdailynews.com/2025/09/26/vanguard-large-cap-etf-vv-shares-sold-by-cx-institutional/,2025-09-27 17:17:57.936556
Vanguard Short-Term Inflation-Protected Securities ETF $VTIP Shares Sold by Five Oceans Advisors,"Five Oceans Advisors’ holdings in Vanguard Short-Term Inflation-Protected Securities ETF were worth $330,000 as of its most recent SEC filing.
Get Vanguard Short-Term Inflation-Protected Securities ETF alerts:Vanguard Short-Term Inflation-Protected Securities ETF Trading Down 0.1%Shares of VTIP opened at $50.60 on Friday.
Vanguard Short-Term Inflation-Protected Securities ETF Company ProfileThe Vanguard Short-Term Inflation-Protected Securities Index Fund (VTIP) is an exchange-traded fund that mostly invests in investment grade fixed income.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Short-Term Inflation-Protected Securities ETF (NASDAQ:VTIP – Free Report).
Receive News & Ratings for Vanguard Short-Term Inflation-Protected Securities ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Short-Term Inflation-Protected Securities ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:57Z,https://www.etfdailynews.com/2025/09/26/vanguard-short-term-inflation-protected-securities-etf-vtip-shares-sold-by-five-oceans-advisors/,2025-09-27 17:17:59.074748
Dakota Wealth Management Has $4.79 Million Stock Position in Vanguard Extended Market ETF $VXF,"Dakota Wealth Management’s holdings in Vanguard Extended Market ETF were worth $4,789,000 as of its most recent SEC filing.
Get Vanguard Extended Market ETF alerts:Vanguard Extended Market ETF Stock Down 0.8%VXF opened at $207.44 on Friday.
Vanguard Extended Market ETF has a 12-month low of $146.68 and a 12-month high of $214.27.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Extended Market ETF (NYSEARCA:VXF – Free Report).
Receive News & Ratings for Vanguard Extended Market ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Extended Market ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:57Z,https://www.etfdailynews.com/2025/09/26/dakota-wealth-management-has-4-79-million-stock-position-in-vanguard-extended-market-etf-vxf/,2025-09-27 17:18:00.195839
Vanguard Tax-Exempt Bond ETF $VTEB Shares Acquired by Magnus Financial Group LLC,"Magnus Financial Group LLC’s holdings in Vanguard Tax-Exempt Bond ETF were worth $730,000 as of its most recent filing with the Securities and Exchange Commission.
Get Vanguard Tax-Exempt Bond ETF alerts:Vanguard Tax-Exempt Bond ETF Stock PerformanceShares of NYSEARCA:VTEB opened at $50.01 on Friday.
Vanguard Tax-Exempt Bond ETF has a 52 week low of $47.02 and a 52 week high of $51.17.
Vanguard Tax-Exempt Bond ETF Company ProfileThe Vanguard Tax-Exempt Bond ETF (VTEB) is an exchange-traded fund that mostly invests in investment grade fixed income.
Featured StoriesReceive News & Ratings for Vanguard Tax-Exempt Bond ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Tax-Exempt Bond ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:56Z,https://www.etfdailynews.com/2025/09/26/vanguard-tax-exempt-bond-etf-vteb-shares-acquired-by-magnus-financial-group-llc/,2025-09-27 17:18:01.310436
BOS Asset Management LLC Boosts Stake in Vanguard Real Estate ETF $VNQ,"Vanguard Real Estate ETF accounts for 1.2% of BOS Asset Management LLC’s portfolio, making the stock its 22nd biggest position.
BOS Asset Management LLC’s holdings in Vanguard Real Estate ETF were worth $3,608,000 as of its most recent filing with the Securities & Exchange Commission.
Get Vanguard Real Estate ETF alerts:Vanguard Real Estate ETF Trading Down 0.3%Shares of Vanguard Real Estate ETF stock opened at $90.13 on Friday.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Real Estate ETF (NYSEARCA:VNQ – Free Report).
Receive News & Ratings for Vanguard Real Estate ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Real Estate ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:56Z,https://www.etfdailynews.com/2025/09/26/bos-asset-management-llc-boosts-stake-in-vanguard-real-estate-etf-vnq/,2025-09-27 17:18:02.417905
Vanguard Extended Market ETF $VXF is Wealth Group Ltd.’s 10th Largest Position,"Vanguard Extended Market ETF makes up 10.6% of Wealth Group Ltd.’s holdings, making the stock its 10th biggest position.
Wealth Group Ltd.’s holdings in Vanguard Extended Market ETF were worth $10,647,000 as of its most recent SEC filing.
Get Vanguard Extended Market ETF alerts:Vanguard Extended Market ETF Stock Down 0.8%NYSEARCA VXF opened at $207.44 on Friday.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Extended Market ETF (NYSEARCA:VXF – Free Report).
Receive News & Ratings for Vanguard Extended Market ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Extended Market ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:56Z,https://www.etfdailynews.com/2025/09/26/vanguard-extended-market-etf-vxf-is-wealth-group-ltd-s-10th-largest-position/,2025-09-27 17:18:03.505886
"Strategic Investment Solutions Inc. IL Acquires 1,018 Shares of Vanguard Small-Cap Growth ETF $VBK","Strategic Investment Solutions Inc. IL’s holdings in Vanguard Small-Cap Growth ETF were worth $794,000 as of its most recent filing with the Securities & Exchange Commission.
Get Vanguard Small-Cap Growth ETF alerts:Vanguard Small-Cap Growth ETF Stock Down 1.1%Shares of NYSEARCA VBK opened at $295.79 on Friday.
Vanguard Small-Cap Growth ETF Company ProfileVanguard Small-Cap Growth ETF (the Fund) is an exchange-traded share class of Vanguard Small-Cap Growth Index Fund, which employs a passive management or indexing investment approach designed to track the performance of the MSCI US Small Cap Growth Index (the Index).
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Small-Cap Growth ETF (NYSEARCA:VBK – Free Report).
Receive News & Ratings for Vanguard Small-Cap Growth ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Small-Cap Growth ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:56Z,https://www.etfdailynews.com/2025/09/26/strategic-investment-solutions-inc-il-acquires-1018-shares-of-vanguard-small-cap-growth-etf-vbk/,2025-09-27 17:18:03.907194
"Steph & Co. Purchases 13,400 Shares of Vanguard Tax-Exempt Bond ETF $VTEB","Steph & Co.’s holdings in Vanguard Tax-Exempt Bond ETF were worth $3,966,000 at the end of the most recent reporting period.
Get Vanguard Tax-Exempt Bond ETF alerts:Vanguard Tax-Exempt Bond ETF Stock Down 0.1%Shares of NYSEARCA:VTEB opened at $50.01 on Friday.
About Vanguard Tax-Exempt Bond ETFThe Vanguard Tax-Exempt Bond ETF (VTEB) is an exchange-traded fund that mostly invests in investment grade fixed income.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Tax-Exempt Bond ETF (NYSEARCA:VTEB – Free Report).
Receive News & Ratings for Vanguard Tax-Exempt Bond ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Tax-Exempt Bond ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:56Z,https://www.etfdailynews.com/2025/09/26/steph-co-purchases-13400-shares-of-vanguard-tax-exempt-bond-etf-vteb/,2025-09-27 17:18:05.075584
"Owen LaRue LLC Purchases Shares of 10,840 VanEck Uranium and Nuclear ETF $NLR","LPL Financial LLC increased its holdings in VanEck Uranium and Nuclear ETF by 88.3% during the 1st quarter.
Get VanEck Uranium and Nuclear ETF alerts:VanEck Uranium and Nuclear ETF Stock Up 1.0%NYSEARCA:NLR opened at $137.11 on Friday.
VanEck Uranium and Nuclear ETF ProfileThe VanEck Uranium+Nuclear Energy ETF (NLR) is an exchange-traded fund that mostly invests in stocks based on a particular theme.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for VanEck Uranium and Nuclear ETF (NYSEARCA:NLR – Free Report).
Receive News & Ratings for VanEck Uranium and Nuclear ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for VanEck Uranium and Nuclear ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:56Z,https://www.etfdailynews.com/2025/09/26/owen-larue-llc-purchases-shares-of-10840-vaneck-uranium-and-nuclear-etf-nlr/,2025-09-27 17:18:06.211709
American National Bank & Trust Has $1.75 Million Position in Vanguard Small-Cap Growth ETF $VBK,"American National Bank & Trust’s holdings in Vanguard Small-Cap Growth ETF were worth $1,752,000 at the end of the most recent quarter.
Get Vanguard Small-Cap Growth ETF alerts:Vanguard Small-Cap Growth ETF Price PerformanceShares of VBK stock opened at $295.79 on Friday.
Vanguard Small-Cap Growth ETF has a one year low of $214.77 and a one year high of $306.11.
Vanguard Small-Cap Growth ETF Company ProfileVanguard Small-Cap Growth ETF (the Fund) is an exchange-traded share class of Vanguard Small-Cap Growth Index Fund, which employs a passive management or indexing investment approach designed to track the performance of the MSCI US Small Cap Growth Index (the Index).
Further ReadingReceive News & Ratings for Vanguard Small-Cap Growth ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Small-Cap Growth ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:55Z,https://www.etfdailynews.com/2025/09/26/american-national-bank-trust-has-1-75-million-position-in-vanguard-small-cap-growth-etf-vbk/,2025-09-27 17:18:07.322484
Vanguard Tax-Exempt Bond ETF $VTEB Shares Sold by Tenret Co LLC,"Vanguard Tax-Exempt Bond ETF makes up 4.1% of Tenret Co LLC’s investment portfolio, making the stock its 7th largest holding.
Tenret Co LLC’s holdings in Vanguard Tax-Exempt Bond ETF were worth $7,602,000 as of its most recent SEC filing.
Get Vanguard Tax-Exempt Bond ETF alerts:Vanguard Tax-Exempt Bond ETF Stock PerformanceShares of NYSEARCA VTEB opened at $50.01 on Friday.
Vanguard Tax-Exempt Bond ETF ProfileThe Vanguard Tax-Exempt Bond ETF (VTEB) is an exchange-traded fund that mostly invests in investment grade fixed income.
Receive News & Ratings for Vanguard Tax-Exempt Bond ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Tax-Exempt Bond ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:55Z,https://www.etfdailynews.com/2025/09/26/vanguard-tax-exempt-bond-etf-vteb-shares-sold-by-tenret-co-llc/,2025-09-27 17:18:08.471775
Tenret Co LLC Has $5.76 Million Stock Holdings in Vanguard Mid-Cap Growth ETF $VOT,"Vanguard Mid-Cap Growth ETF comprises approximately 3.1% of Tenret Co LLC’s holdings, making the stock its 11th largest holding.
Tenret Co LLC’s holdings in Vanguard Mid-Cap Growth ETF were worth $5,762,000 as of its most recent SEC filing.
Get Vanguard Mid-Cap Growth ETF alerts:Vanguard Mid-Cap Growth ETF Stock Down 0.6%Shares of NYSEARCA VOT opened at $288.76 on Friday.
Vanguard Mid-Cap Growth ETF ProfileVanguard Mid-Cap Growth ETF (the Fund) is an exchange-traded share class of Vanguard Mid-Cap Growth Index Fund, which employs a passive management or indexing investment approach designed to track the performance of the MSCI US Mid Cap Growth Index (the Index).
Receive News & Ratings for Vanguard Mid-Cap Growth ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Mid-Cap Growth ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:55Z,https://www.etfdailynews.com/2025/09/26/tenret-co-llc-has-5-76-million-stock-holdings-in-vanguard-mid-cap-growth-etf-vot/,2025-09-27 17:18:08.846848
"10,075 Shares in Vanguard Real Estate ETF $VNQ Acquired by LS Investment Advisors LLC","LS Investment Advisors LLC bought a new position in shares of Vanguard Real Estate ETF (NYSEARCA:VNQ – Free Report) during the second quarter, Holdings Channel.com reports.
Get Vanguard Real Estate ETF alerts:Vanguard Real Estate ETF Price PerformanceVNQ opened at $90.13 on Friday.
Vanguard Real Estate ETF Company ProfileVanguard REIT ETF (the Fund) is an open-end investment company.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Real Estate ETF (NYSEARCA:VNQ – Free Report).
Receive News & Ratings for Vanguard Real Estate ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Real Estate ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:55Z,https://www.etfdailynews.com/2025/09/26/10075-shares-in-vanguard-real-estate-etf-vnq-acquired-by-ls-investment-advisors-llc/,2025-09-27 17:18:09.939545
Vanguard FTSE Emerging Markets ETF $VWO is Vision Capital Management Inc.’s 6th Largest Position,"Vanguard FTSE Emerging Markets ETF accounts for approximately 3.8% of Vision Capital Management Inc.’s portfolio, making the stock its 6th biggest holding.
Get Vanguard FTSE Emerging Markets ETF alerts:Vanguard FTSE Emerging Markets ETF Stock PerformanceShares of Vanguard FTSE Emerging Markets ETF stock opened at $53.65 on Friday.
Vanguard FTSE Emerging Markets ETF Company ProfileThe Fund seeks to track the performance of the FTSE Emerging Markets All Cap China A Inclusion Index, that measures the return of stocks issued by companies located in emerging market countries.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard FTSE Emerging Markets ETF (NYSEARCA:VWO – Free Report).
Receive News & Ratings for Vanguard FTSE Emerging Markets ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard FTSE Emerging Markets ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:54Z,https://www.etfdailynews.com/2025/09/26/vanguard-ftse-emerging-markets-etf-vwo-is-vision-capital-management-inc-s-6th-largest-position/,2025-09-27 17:18:10.344580
SPDR Bloomberg 1-3 Month T-Bill ETF $BIL is Freestate Advisors LLC’s 8th Largest Position,"SPDR Bloomberg 1-3 Month T-Bill ETF comprises approximately 4.2% of Freestate Advisors LLC’s investment portfolio, making the stock its 8th biggest holding.
Freestate Advisors LLC’s holdings in SPDR Bloomberg 1-3 Month T-Bill ETF were worth $4,650,000 at the end of the most recent quarter.
Get SPDR Bloomberg 1-3 Month T-Bill ETF alerts:SPDR Bloomberg 1-3 Month T-Bill ETF Price PerformanceNYSEARCA:BIL opened at $91.71 on Friday.
SPDR Bloomberg 1-3 Month T-Bill ETF ProfileThe SPDR Bloomberg 1-3 Month T-Bill ETF (BIL) is an exchange-traded fund that mostly invests in investment grade fixed income.
Receive News & Ratings for SPDR Bloomberg 1-3 Month T-Bill ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for SPDR Bloomberg 1-3 Month T-Bill ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:54Z,https://www.etfdailynews.com/2025/09/26/spdr-bloomberg-1-3-month-t-bill-etf-bil-is-freestate-advisors-llcs-8th-largest-position/,2025-09-27 17:18:11.478188
TD Private Client Wealth LLC Increases Holdings in Vanguard Large-Cap ETF $VV,"TD Private Client Wealth LLC raised its holdings in shares of Vanguard Large-Cap ETF (NYSEARCA:VV – Free Report) by 3.4% in the 2nd quarter, HoldingsChannel reports.
TD Private Client Wealth LLC’s holdings in Vanguard Large-Cap ETF were worth $2,072,000 as of its most recent SEC filing.
Get Vanguard Large-Cap ETF alerts:Vanguard Large-Cap ETF Price PerformanceShares of VV opened at $304.94 on Friday.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Large-Cap ETF (NYSEARCA:VV – Free Report).
Receive News & Ratings for Vanguard Large-Cap ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Large-Cap ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:54Z,https://www.etfdailynews.com/2025/09/26/td-private-client-wealth-llc-increases-holdings-in-vanguard-large-cap-etf-vv/,2025-09-27 17:18:12.635214
"Patron Partners LLC Buys 2,848 Shares of Vanguard Large-Cap ETF $VV","Vanguard Large-Cap ETF comprises about 3.2% of Patron Partners LLC’s holdings, making the stock its 5th biggest position.
Patron Partners LLC’s holdings in Vanguard Large-Cap ETF were worth $6,408,000 at the end of the most recent reporting period.
Get Vanguard Large-Cap ETF alerts:Vanguard Large-Cap ETF Stock Down 0.5%Vanguard Large-Cap ETF stock opened at $304.94 on Friday.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Large-Cap ETF (NYSEARCA:VV – Free Report).
Receive News & Ratings for Vanguard Large-Cap ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Large-Cap ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:54Z,https://www.etfdailynews.com/2025/09/26/patron-partners-llc-buys-2848-shares-of-vanguard-large-cap-etf-vv/,2025-09-27 17:18:13.026431
Novem Group Increases Holdings in Vanguard Real Estate ETF $VNQ,"Novem Group’s holdings in Vanguard Real Estate ETF were worth $2,310,000 as of its most recent SEC filing.
Get Vanguard Real Estate ETF alerts:Vanguard Real Estate ETF Trading Down 0.3%NYSEARCA VNQ opened at $90.13 on Friday.
Vanguard Real Estate ETF Company ProfileVanguard REIT ETF (the Fund) is an open-end investment company.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Real Estate ETF (NYSEARCA:VNQ – Free Report).
Receive News & Ratings for Vanguard Real Estate ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Real Estate ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:54Z,https://www.etfdailynews.com/2025/09/26/novem-group-increases-holdings-in-vanguard-real-estate-etf-vnq/,2025-09-27 17:18:14.148997
A. D. Beadell Investment Counsel Inc. Has $2.40 Million Stake in abrdn Physical Gold Shares ETF $SGOL,"abrdn Physical Gold Shares ETF comprises 1.8% of A. D. Beadell Investment Counsel Inc.’s holdings, making the stock its 18th largest holding.
Get abrdn Physical Gold Shares ETF alerts:abrdn Physical Gold Shares ETF Price PerformanceSGOL opened at $35.71 on Friday.
About abrdn Physical Gold Shares ETFThe abrdn Physical Gold Shares ETF (SGOL) is an exchange-traded fund that is based on the LBMA Gold Price index.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for abrdn Physical Gold Shares ETF (NYSEARCA:SGOL – Free Report).
Receive News & Ratings for abrdn Physical Gold Shares ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for abrdn Physical Gold Shares ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:54Z,https://www.etfdailynews.com/2025/09/26/a-d-beadell-investment-counsel-inc-has-2-40-million-stake-in-abrdn-physical-gold-shares-etf-sgol/,2025-09-27 17:18:15.293537
Vanguard Mega Cap Growth ETF $MGK Shares Sold by Colton Groome Financial Advisors LLC,"Colton Groome Financial Advisors LLC’s holdings in Vanguard Mega Cap Growth ETF were worth $539,000 as of its most recent filing with the Securities and Exchange Commission (SEC).
Get Vanguard Mega Cap Growth ETF alerts:Vanguard Mega Cap Growth ETF Price PerformanceShares of NYSEARCA MGK opened at $397.78 on Friday.
About Vanguard Mega Cap Growth ETFThe Vanguard Mega Cap Growth ETF (MGK) is an exchange-traded fund that is based on the CRSP US Mega Growth index.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Mega Cap Growth ETF (NYSEARCA:MGK – Free Report).
Receive News & Ratings for Vanguard Mega Cap Growth ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Mega Cap Growth ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:54Z,https://www.etfdailynews.com/2025/09/26/vanguard-mega-cap-growth-etf-mgk-shares-sold-by-colton-groome-financial-advisors-llc/,2025-09-27 17:18:16.647777
Vanguard Tax-Exempt Bond ETF $VTEB Stake Reduced by Patron Partners LLC,"Patron Partners LLC’s holdings in Vanguard Tax-Exempt Bond ETF were worth $579,000 as of its most recent filing with the Securities and Exchange Commission.
Get Vanguard Tax-Exempt Bond ETF alerts:Vanguard Tax-Exempt Bond ETF Trading Down 0.1%Shares of VTEB opened at $50.01 on Friday.
Vanguard Tax-Exempt Bond ETF has a one year low of $47.02 and a one year high of $51.17.
Vanguard Tax-Exempt Bond ETF Company ProfileThe Vanguard Tax-Exempt Bond ETF (VTEB) is an exchange-traded fund that mostly invests in investment grade fixed income.
Recommended StoriesReceive News & Ratings for Vanguard Tax-Exempt Bond ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Tax-Exempt Bond ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:53Z,https://www.etfdailynews.com/2025/09/26/vanguard-tax-exempt-bond-etf-vteb-stake-reduced-by-patron-partners-llc/,2025-09-27 17:18:17.763618
SPDR S&P Aerospace & Defense ETF $XAR Stock Position Raised by Spinnaker Investment Group LLC,"SPDR S&P Aerospace & Defense ETF accounts for about 0.3% of Spinnaker Investment Group LLC’s portfolio, making the stock its 26th biggest position.
Spinnaker Investment Group LLC’s holdings in SPDR S&P Aerospace & Defense ETF were worth $1,167,000 at the end of the most recent reporting period.
Get SPDR S&P Aerospace & Defense ETF alerts:SPDR S&P Aerospace & Defense ETF Stock Down 0.2%SPDR S&P Aerospace & Defense ETF stock opened at $226.06 on Friday.
About SPDR S&P Aerospace & Defense ETFThe SPDR S&P Aerospace & Defense ETF (XAR) is an exchange-traded fund that mostly invests in industrials equity.
Receive News & Ratings for SPDR S&P Aerospace & Defense ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for SPDR S&P Aerospace & Defense ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:53Z,https://www.etfdailynews.com/2025/09/26/spdr-sp-aerospace-defense-etf-xar-stock-position-raised-by-spinnaker-investment-group-llc/,2025-09-27 17:18:18.848050
Blockchain Stocks To Research – September 23rd,"Blockchain stocks are shares of publicly traded companies that develop, support, or derive significant revenue from blockchain technology and related applications.
Investors buy blockchain stocks to gain exposure to the growth potential of blockchain without directly holding cryptocurrencies.
The company also provides artificial intelligence cloud services, high performance computing datacenter hosting, and crypto datacenter hosting services.
Read Our Latest Research Report on BITFFigure Technology Solutions (FIGR)Figure is building the future of capital markets using blockchain-based technology.
Read Our Latest Research Report on FIGRFurther Reading",ETF Daily News,2025-09-26T08:54:53Z,https://www.etfdailynews.com/2025/09/26/blockchain-stocks-to-research-september-23rd/,2025-09-27 17:18:20.037825
