title,content,source,published_at,url,sentiment,collected_at,quality_score,keywords
"Beer, wine and snacks are now free on this major airline  --  even for...","They’re raising the “bar” on in-flight drink service.

No longer does Air Canada’s cattle class have to pay a premium for some high-altitude hooch. The carrier has announced that it is offering coach passengers complimentary beer, wine and snacks on all of its flights moving forward.

The initiative was initially rolled out on economy flights within the US and Canada, but has since been expanded to all their routes, including the US and Mexico, Aerotime reported.

And it’s not just stale airline peanuts flyers will be receiving, apparently.

On morning flights before 10 am, flyers will now have the opportunity to dine on MadeGood Mornings Cinnamon Bun Soft Baked Oat Bars, per the airline’s release.

Meanwhile, for after 10:30am, the airline has tacked on Greenhouse Ginger Defence Wellness Shots, which also appear in Air Canada’s premium snack baskets and Bistro menu.

In that vein, the carrier has expanded the Air Canada Bistro to include more “Canadian-made choices, from Summer Fresh Hummus & Crackers and Quaker Maple & Brown Sugar Oatmeal Cups to bold new TWIGZ Sour Cream & Onion Pretzels and fan-favorite Smarties,” per the release.

Plus, with the addition of Heineken 0.0, Air Canada is now the only carrier in North America to serve a non-alcoholic brew inflight.

“As part of our commitment to elevating the onboard experience, we’re delighted to introduce even more exciting new options to our menus,” said Scott O’Leary, Vice President, Loyalty & Product at Air Canada. “These upgrades offer something for everyone and proudly showcase Canadian brands so that our customers can sit back, relax and kick-start their travels no matter where they’re going.”",New York Post,2025-10-03T16:04:37Z,https://nypost.com/2025/10/03/lifestyle/all-air-canada-fights-now-have-free-beer-wine-and-snacks/,0.2470588235294118,2025-10-04 00:11:05.333535,0.9999999999999999,"['free', 'major', 'economy', 'airline', 'flyers', 'beer', 'wine', 'snacks', 'air', 'canada', 'carrier', 'flights', 'they’re', 'canada’s', 'premium', 'expanded', 'release', 'bistro', 'raising', 'bar', 'in-flight', 'drink', 'service', 'longer', 'cattle', 'class', 'pay', 'high-altitude', 'hooch', 'announced', 'offering', 'coach', 'passengers', 'complimentary', 'moving']"
"8th Pay Commission: AICPI-IW rises in August, what it means for DA and salary?","8th Pay Commission Update: The All India Consumer Price Index for Industrial Workers, known as AICPI-IW, showed a small jump in August 2025. The number went up by 0.6 point and reached 147.1. In July 2025, the index stood at 146.5. The Labour Bureau, which works under the Ministry of Labour and Employment, shared this information. In its press release, it said, “The All-India CPI-IW for August, 2025 increased by 0.6 point and stood at 147.1 (one hundred forty-Seven point One).”

This rise comes after a bigger increase in July 2025, when the index grew by 1.5 points or about 1.03%. The data is watched closely because it is used to calculate dearness allowance, or DA, for central government workers. The formula to decide DA comes from the 7th Pay Commission.

8 banks that don’t penalise you for not meeting savings account minimum balance norms

All-India Group-wise CPI-IW for July, 2025 and August, 2025:

How are DA and 8th Pay Commission connected?

Dearness Allowance or DA is given to workers so their salary doesn’t lose value when things get more expensive. The government recently said it will give 3% more DA to employees, starting from July 1, 2025.

The next increase will come on January 1, 2026. That hike will depend on the AICPI numbers from July to December 2025. In July, the index went up 1.5 points and in August it went up another 0.6 points, reported Upstox. if it keeps going up like this the employees are hoping the DA increase in January 2026 will be bigger.

Marriott Bonvoy Makes Festive Shopping Rewarding with HDFC Bank and Flipkart

This upcoming DA hike has another layer of importance. Experts believe that the rate of DA that becomes active in January 2026 may also guide the 8th Central Pay Commission when it decides the new minimum salary hike factor, also called the fitment factor. If DA is higher, the fitment factor may also be a little higher, which can benefit employees once the new pay commission starts.

The 8th Pay Commission has not been yet formally set up, and its terms of reference are still awaited. One more point to remember is that whenever a new pay commission comes into effect DA is usually reset to zero.",Newsd.in,2025-10-03T16:05:35Z,https://newsd.in/8th-pay-commission-aicpi-iw-rises-in-august-what-it-means-for-da-and-salary/,0.1843137254901961,2025-10-04 00:11:06.599654,0.9999999999999999,"['rises', 'means', 'da', 'pay', 'commission', '8th', 'salary', 'aicpi-iw', '2025', 'index', 'point', 'workers', 'increase', 'points', 'employees', '2026', 'hike', 'factor', '147', 'stood', 'labour', 'all-india', 'cpi-iw', 'bigger', 'dearness', 'allowance', 'central', 'minimum', 'fitment', 'higher', 'update', 'india', 'consumer', 'price', 'industrial']"
Apply for this job,"About the job

Job Title: Assistant Site Manager

Location: Stockton - TS18 3BL

Salary: Competitive

Job Type: Permanent, Full Time

About us:

LKAB is an international group that sells sustainable iron ore, minerals and special products. We are leading the green transformation of the iron and steel industry by developing carbon-free processes and products.

LKAB's commitment to Equity, Diversity & Inclusion is fundamental to our success. By embracing everyone and ensuring that every employee (or potential employee) feels a strong sense of belonging, we build a workforce with diverse perspectives and identities.

We have a proud culture and set of Behaviours and Leadership criteria, which are pre-requisites of being an LKAB employee and demonstrates how we work and how we lead. These complement each other in supporting the overall LKAB vision of 'Leading the transformation of our industry towards a sustainable future'.

We deliver - from strategy to execution

We work as one team - through collaboration

We learn & adapt - by learning & developing

We use resources with respect - through trust and responsibility

Our clear overarching goal is achieving Zero Harm and everyone who wishes to join our organisation must work within six Golden Rules to create a safer, more secure workplace environment for people to thrive.

About the role:

LKAB Minerals UK is seeking a suitable candidate to fill the post of Assistant Site Manager at Stockton.

Working under guidance of the Site Manager in this role, you will define, implement, effectively manage and control all manufacturing and maintenance resources, health, safety, environment and quality systems and procedures in order to meet the requirements of the company business plan, and all other legislative requirements of the Stockton site. You will ensure that all production and maintenance is planned in such a way as to always provide full availability of finished product, always with a Safety-First mindset at the forefront of activity.

Your key objective within this role supporting the works manager to ensure you keep your team and plant safe at all times in order to accomplish plant objectives and continuous improvement in the areas of reliability, productivity, efficiency and cost reduction - alongside efficient planning and proactive strategy development for optimisation of plant, equipment and reports.

Duties and Responsibilities:

Responsible for the health and safety of all reporting staff and their associate reports for the plant; adherence to local and government legislation and LKAB company policy on health and safety; ensure all tasks are sufficiently risk assessed and effective safe systems of work are developed and suitable control measures implemented.

Ensures adherence to and compliance with, both company standards and those of the 9001, 14001 and 45001 company accreditations

Responsibility for the efficient planning and execution of production orders in the timeliest and cost-effective method having responsibility for the management of stock; recording; data analysis and loss / gain analysis Closely monitors quality of raw materials, process chemicals, and finished product processes

Supports the Works manager in driving Continuous improvement and demonstrates pro-activity in implementing sustainable Lean processes such as 5S and professional maintenance standards to improve efficiency

Closely monitor real time and historical plant data from log sheet, lab analysis, plant inspections, etc. to detect abnormalities and to optimise plant operation

Organises, performs, and/or facilitates training for all personnel as required in both a developmental and legislative aspect

About you:

Required education, experience and qualifications

Demonstrable and extensive experience managing plant and people in the minerals processing or similar industries.

A technical or Engineering background at HND level or higher would be advantageous

Experience of Lean/Continuous Improvement processes and effectively implementation

Safety qualifications such as IOSH Managing Safety or NEBOSH would also be advantageous

Microsoft office experience

Characteristic and skills requirements

Has a visible felt presence on the shop floor, with a safety mindset in all interactions and is not afraid to pro-actively challenge unsafe acts

Demonstrates courageous leadership when faced with adversity and challenges

Can engage with all teams and key personnel at all levels to consistently

Strong ability to lead and inspire a team to be effective in all activities

Ability to problem solve and develop effective solutions

Excellent communication skills across all levels of an organisation

Understanding of safety regulations and project management principles

Benefits:

Company pension increasing in employer contributions after 5 years service

Life insurance (Death in Service)

Employee Assistance Programme for employee, partner and family

Salary Extras - Store discount scheme

5 Days volunteer leave

Reframe cancer support

My Menopause centre

Cycle to Work Scheme

Please click APPLY to submit your CV and Covering Letter for this role.

Candidates with the experience or relevant job titles of; Deputy Site Manager, Project Coordinator, Site Supervisor, Health and Safety Operative, NEBOSH, Construction Site Manager and Plant Site Management may also be considered for this role

Enter your details

First Name:

Last Name:

Email:

Eligibility:

Eligible to work in the UK

Add your CV and covering letter

CV:

Note: Your CV must be a .doc, .pdf, .docx, .rtf, and no bigger than 1MB

Add cover letter:

By applying for a job listed on The Engineer Jobs you agree to our Terms & conditions and Privacy policy.",jobs.theengineer.co.uk,2025-10-03T16:06:05Z,https://jobs.theengineer.co.uk/job/assistant-site-manager/27684622-e030-4321-b00e-67c63fcf3a93,0.4980392156862745,2025-10-04 00:11:12.795645,0.7,"['site', 'manager', 'assistant', 'plant', 'safety', 'work', 'job', 'lkab', 'employee', 'role', 'company', 'experience', 'processes', 'health', 'cv', 'stockton', 'sustainable', 'minerals', 'demonstrates', 'team', 'responsibility', 'maintenance', 'requirements', 'ensure', 'continuous', 'improvement', 'effective', 'management', 'analysis', 'letter', 'salary', 'iron', 'products', 'leading', 'transformation']"
Popular Nottingham city centre bar sold - East Midlands Business Link,"Specialist business property adviser Christie & Co has sold Copper City, an established all-day bar in Nottingham city centre.

Located opposite Nottingham’s Theatre Royal and Royal Concert Hall, Copper City is well-known for serving brunch, lunch and dinner alongside a wide range of drinks, from coffees to cocktails.

Founded in 2015 and housed within a former bank building, Copper City is a multi-level bar which seats around 150 patrons. The “Copper” name is widely known in the local community, attracting a variety of clientele and benefitting from the area’s high footfall.

The bar has been sold to Amber Taverns, who said: “Nottingham has been a target city for us for some time. We operate over 180 pubs across the country and are delighted to add Copper to our group. We have great plans for Copper and will be undertaking some renovations before re-opening in the near future.”

Jonty Green, business agent at Christie & Co, managed the sale process and added: “Copper is a landmark venue in Nottingham, with the Copper brand being well loved across the county. We are delighted to have completed on the sale to Amber Taverns and look forward to seeing the next iteration of this great hospitality venue.”

A message from the Editor:

Thank you for reading this story on our news site - please take a moment to read this important message:

As you know, our aim is to bring you, the reader, an editorially led news site and magazine but journalism costs money and we rely on advertising, print and digital revenues to help to support them.

With the Covid-19 pandemic having a major impact on our industry as a whole, the advertising revenues we normally receive, which helps us cover the cost of our journalists and this website, have been drastically affected.

As such we need your help. If you can support our news sites/magazines with either a small donation of even £1, or a subscription to our magazine, which costs just £33.60 per year, (inc p&P and mailed direct to your door) your generosity will help us weather the storm and continue in our quest to deliver quality journalism.

As a subscriber, you will have unlimited access to our web site and magazine. You'll also be offered VIP invitations to our events, preferential rates to all our awards and get access to exclusive newsletters and content.

Just click here to subscribe and in the meantime may I wish you the very best.",East Midlands Business Link,2025-10-03T16:03:14Z,https://www.eastmidlandsbusinesslink.co.uk/mag/property/popular-nottingham-city-centre-bar-sold/,0.3803921568627451,2025-10-04 00:11:16.558478,0.9999999999999999,"['popular', 'city', 'bar', 'nottingham', 'sold', 'centre', 'copper', 'site', 'magazine', 'business', 'christie', 'royal', 'amber', 'taverns', 'delighted', 'great', 'sale', 'venue', 'message', 'journalism', 'costs', 'advertising', 'revenues', 'support', 'p', 'access', 'specialist', 'property', 'adviser', 'established', 'all-day', 'located', 'opposite', 'nottingham’s', 'theatre']"
Kent Police attend 'disturbance' where 'two people assaulted',"Police investigating reports of an assault in Ashford have arrested four people, including a 16-year-old. Kent Police were called at 6.20pm on Thursday, October 2, to a report of a disturbance involving a small group of people on The Street in Willesborough.

It is alleged that two victims were assaulted by people known to them, who then left the scene in two separate vehicles.

Officers attended and one victim was taken to a local hospital for treatment to injuries described as not life-threatening.

Initial enquiries were completed and the following day, four arrests were made in connection with the incident.

Two men, aged 56 and 22, a 21 old woman and a 16 year old boy, all from the local area, were detained on suspicion of assault and taken into custody, where they remain pending further enquiries.

Kent Police said: ""An investigation is ongoing and detectives are urging anyone with relevant information to come forward.""

Witnesses who have not yet spoken to officers, and anyone with CCTV or dashcam footage, have been asked to contact Kent Police on 01843 222289 quoting 46/170860/25.

Crimestoppers can also be contacted anonymously on 0800 555111, or by going online.",Kent Live,2025-10-03T16:00:59Z,https://www.kentlive.news/news/kent-news/kent-police-attend-disturbance-two-10549114,-0.3019607843137255,2025-10-04 00:11:19.666010,0.9999999999999999,"['attend', 'kent', 'disturbance', 'assaulted', 'assault', 'officers', 'local', 'enquiries', 'investigating', 'reports', 'ashford', 'arrested', 'including', '16-year-old', 'called', '20pm', 'report', 'involving', 'small', 'group', 'street', 'willesborough', 'alleged', 'victims', 'left', 'scene', 'separate', 'vehicles', 'attended', 'victim', 'hospital', 'treatment', 'injuries', 'life-threatening', 'initial']"
"'I won't let the government walk all over me': The IRS says I owe $14,000 for not declaring my Social Security. What now?","""I have been sitting here waiting, worrying and wondering how they can do this to older widowed women."" (Photo subject is a model.)

Dear Quentin,

I have been a widow for over six years. What is upsetting is how the government wants such a huge amount at tax time. This year's taxes are even worse. I received a letter from the Internal Revenue Service telling me that I owed them $13,838. They accused me of not reporting what I had received from Social Security.

I jumped through all their hoops, responded to them with all my documentation and I am now waiting for their response. That was two months ago. I have been sitting here waiting, worrying and wondering how they can do this to older widowed women. I had thought the government would actually hire a lot more agents, not the opposite. I",Morningstar,2025-10-03T16:05:40Z,https://www.morningstar.com/news/marketwatch/20251003186/i-wont-let-the-government-walk-all-over-me-the-irs-says-i-owe-14000-for-not-declaring-my-social-security-what-now,-0.1607843137254902,2025-10-04 00:11:19.666068,,
Plans go ahead for €35m National Cricket Centre in Fingal | Connaught Telegraph,"Gordon Deegan

Fingal County Council has given the green light for a new €35 million National Cricket Centre that will host the 2030 T20 World Cup matches.

The Council has granted planning permission to Sport Ireland after consultants estimated it will generate a €93 million tourism dividend over five years.

A planning report drawn up by Cunnane Stratton Reynolds states that during the same 2026 to 2030 period, the cricket stadium will generate an additional €29 million through ticket sales and operational expenditure.

In July, Sport Ireland opened the tendering process for the construction of the NCC, estimating that the spend would be €35 million.

The National Cricket Centre (NCC) will include a spectator bowl with a permanent capacity of 4,240, which can be expanded to a maximum capacity of 12,000.

It will also include a High Performance Centre (HPC), and supporting infrastructure for the Sport Ireland National Sports Campus at Abbotstown.

The report states that the planning application “will provide Cricket Ireland (CI) with a permanent, world-class facility, within the home of Irish Sport”.

An evaluation of the stadium’s economic impact carried out by EY shows that €39.9m would be spent as a result of the 2030 T20 World Cup Cricket tournament, which is to be co-hosted by Ireland, Scotland and England.

The EY findings show that, based on an average year’s operation, the centre would support 460 jobs per year in the period 2026 to 2030.

Overall, including the impact of the Cricket World Cup in 2030, the net impact of the centre would result in 1,555 jobs.

The planning report states that a one-off capacity of 20,000 will be required for the T20 Men’s Cricket World Cup in 2030, and as it is a one-off, it will likely require an events license closer to the time.

A report lodged with the application also stated the economy will benefit from co-hosting the Cricket World Cup in 2030 - where the centre will host a maximum of eight matches, with the remaining matches to be played in Ireland held in Malahide or Stormont.

Planning documents lodged show that the proposed development is likely to generate approximately 200 construction jobs.Outlining the need for the development, it states that “Cricket Ireland has no home of its own. It needs a home of its own. It cannot rely on using club facilities, much to the club's inconvenience and at great cost.”",Connaught Telegraph,2025-10-03T16:05:42Z,https://www.con-telegraph.ie/2025/10/03/plans-go-ahead-for-e35m-national-cricket-centre-in-fingal/,0.09019607843137245,2025-10-04 00:11:23.456489,0.8999999999999999,"['plans', 'ahead', '€35m', 'fingal', 'cricket', 'centre', 'national', '2030', 'ireland', 'world', 'cup', 'planning', 'million', 'sport', 'report', 'states', 't20', 'matches', 'generate', 'capacity', 'impact', 'jobs', 'council', '€35', 'host', '2026', 'period', 'construction', 'ncc', 'include', 'permanent', 'maximum', '000', 'application', 'ey']"
Aeffe shares fall after applying for negotiated settlement procedure,"has tumbled on the stock market. Shares in the group, which counts , and among its brands, fell 10.4% to €0.40 following its request to enter the negotiated settlement procedure.

The application was filed in the interests of Aeffe and its subsidiary Pollini, while the group's other companies, including Alberta Ferretti and Moschino, are excluded from the initiative.

""The request to access the negotiated settlement of the crisis, and the activation of protective measures, were carefully evaluated as the most appropriate solution to ensure stability during the period needed to implement the actions aimed at overcoming the financial strain that the company and Pollini are experiencing,"" read an Aeffe statement.

The company has been hit by a ""deep crisis affecting the entire luxury apparel sector and by the latest negative developments in late August–September 2025,"" the statement continued.

The aim is to ""preserve the integrity of the corporate assets of Aeffe and Pollini and safeguard business continuity, protecting the interests of all stakeholders,"" the statement concluded.",FashionNetwork.com,2025-10-03T15:43:13Z,"https://il.fashionnetwork.com/news/Aeffe-shares-fall-after-applying-for-negotiated-settlement-procedure,1770403.html",0.04313725490196085,2025-10-04 00:11:26.890068,0.9999999999999999,"['fall', 'applying', 'aeffe', 'negotiated', 'settlement', 'shares', 'procedure', 'pollini', 'statement', 'request', 'interests', 'crisis', 'company', 'tumbled', 'stock', 'market', 'group', 'counts', 'brands', 'fell', '€0', '40', 'enter', 'application', 'filed', 'subsidiary', ""group's"", 'companies', 'including', 'alberta', 'ferretti', 'moschino', 'excluded', 'initiative', 'access']"
"Man shot, killed near 81st Avenue and Indian School Road","PHOENIX -- Phoenix police are asking the public for information about a deadly shooting in West Phoenix late Thursday night.

Officers were first called to the area of 81st Avenue and Indian School Road around 11:20 p.m. for reports of a shooting. At the scene, they found a man lying on the ground next to a running SUV. The man had suffered at least one gunshot wound.

He was taken to a hospital, where he died from his injuries. Police have only identified the victim as a man in his 40s.

Investigators are looking into what led to the shooting and who may have been involved. A dark-colored SUV was reportedly seen near the victim when the shooting happened, police say.

Anyone with information is asked to contact Silent Witness at 480-WITNESS (480-TESTIGO for Spanish).

Renewable energy fir",abc15 Arizona,2025-10-03T15:56:30Z,https://www.abc15.com/news/crime/man-shot-killed-near-81st-avenue-and-indian-school-road,-0.2549019607843137,2025-10-04 00:11:28.094111,,
"Record Closes, Resiliency Define First Week of October - Schaeffer's Investment Research","Resiliency was the theme on Wall Street to end September and begin the fourth quarter. Despite a U.S. government shutdown, concerning mid-week jobs data, and a brief AI lull, all three major benchmarks bagged record closes and were set for weekly gains. As of this writing on Friday, the Dow Jones Industrial Average (DJI), S&P 500 (SPX), and Nasdaq Composite (IXIC) were all in the midst of six-day win streaks.

Analyst Attention Worth Monitoring

The brokerage community was active this week, with analysts turning bullish on Celsius (CELH), Lam Research (LRCX), Sunrun (RUN), and Freeport-McMoRan (FCX). They weren't as kind to red-hot Western Digital (WDC) and Spotify Technology (SPOT), the latter also wrangling with a C-suite shakeup. Analysts chimed in on Nike (NKE) after an encouraging earnings report, while a struggling chemicals stock was thrown a lifeline.

Odds and Ends

Despite swelling valuations, many growth stocks remained parabolic this week. Rare earths stocks continued to shine, and drone maker Red Cat (RCAT) got a late-week boost from an upgrade. Intel (INTC) partnership rumors had Advanced Micro Devices (AMD) trending, with traders piling on in response, but there's another semiconductor stock investors should watch. Even pharma stocks joined in on the fun, thanks to TrumpRx buzz.

What's the Path Forward?",Schaeffers Investment Research,2025-10-03T16:02:12Z,https://www.schaeffersresearch.com/content/news/2025/10/03/record-closes-resiliency-define-first-week-of-october,0.2078431372549019,2025-10-04 00:11:33.216130,0.9999999999999999,"['define', 'week', 'resiliency', 'record', 'closes', 'stocks', 's', 'analysts', 'stock', 'theme', 'wall', 'street', 'end', 'begin', 'fourth', 'quarter', 'shutdown', 'mid-week', 'jobs', 'data', 'ai', 'lull', 'major', 'benchmarks', 'bagged', 'set', 'weekly', 'gains', 'writing', 'dow', 'jones', 'industrial', 'average', 'dji', 'p']"
"Guinea: Winning Consortium Simandou reports 3 worker deaths, suspends iron ore project - Business & Human Rights Resource Centre","Three foreign workers have died in a site accident at the Simandou iron ore project in Guinea, its co-developer Winning Consortium Simandou said on Thursday, adding that it has suspended operations and launched a full safety review.

The incident took place at a WCS work site in Kerouane province, the Chinese-controlled company said.

The military-led government did not immediately respond to a request for comment.

Simandou is largely a Chinese venture, with 75% of the production controlled by Chinese companies including Baosteel [...] and 25% held by Rio Tinto [...].

WCS said it is supporting the victims' families and will only resume operations once safety conditions are fully guaranteed.",Business & Human Rights,2025-10-02T23:00:00Z,https://www.business-humanrights.org/en/latest-news/1-guinea-winning-consortium-simandou-reports-3-worker-deaths-suspends-iron-ore-project/,0.09019607843137245,2025-10-04 00:11:35.953109,0.5804,"['reports', 'worker', 'deaths', 'suspends', 'simandou', 'iron', 'ore', 'project', 'guinea', 'winning', 'consortium', 'site', 'operations', 'safety', 'wcs', 'chinese', 'foreign', 'workers', 'died', 'accident', 'co-developer', 'adding', 'suspended', 'launched', 'review', 'incident', 'place', 'work', 'kerouane', 'province', 'chinese-controlled', 'company', 'military-led', 'immediately', 'respond']"
Long trade  for COMEX_MINI:MGC1! by davidjulien369,"Disclaimer

The information and publications are not meant to be, and do not constitute, financial, investment, trading, or other types of advice or recommendations supplied or endorsed by TradingView. Read more in the Terms of Use.",TradingView,2025-10-03T15:54:26Z,https://www.tradingview.com/chart/MGC1!/6qtlE27o-Long-trade/,0.419607843137255,2025-10-04 00:11:37.283194,0.5928,"['mini', 'mgc1', 'davidjulien369', 'tradingview', 'disclaimer', 'information', 'publications', 'meant', 'constitute', 'investment', 'trading', 'types', 'advice', 'recommendations', 'supplied', 'read', 'terms']"
Comm min recommends anti-dumping duty on solar cells from China for 3 yrs | Headlines,"Comm min recommends anti-dumping duty on solar cells from China for 3 yrs
- Country:
- India
The commerce ministry's investigation arm DGTR has recommended the imposition of anti-dumping duty for three years on import of solar cells from China, with an aim to guard domestic players from cheap imports.
In its final findings, the Directorate General of Trade Remedies (DGTR) has concluded that 'Solar Cells whether or not assembled in Modules or made up into Panels' have been exported to India at a price below the normal value, resulting in dumping.
The injury to the domestic industry has been caused by the dumping of the product, the DGTR has said in a notification.
''The authority recommends imposition of definitive anti-dumping duty on the imports... for a period of 3 years... as a percentage of the CIF (cost, insurance, freight) value of the goods,'' it said.
It has recommended the duty as percentage of CIF value. For certain Chinese firms, the recommended duty is 23 per cent, while for some others it is 30 per cent of the CIF value of the product.
While the DGTR recommends the duty, the finance ministry takes the final decision to impose the same.
Sunlight is converted into electricity through a process called photovoltaics (PV). This involves several key components working together to harness the energy from the sun. At the core are solar cells, which are made from silicon. These are grouped together and mounted on a solar panel or module which captures sunlight and converts it into direct current (DC) electricity.
The DGTR has also recommended imposition of the duty on imports of ''Virgin Multi-Layer Paperboards'' from Chile and China.
It has suggested the levy in the range of USD 152.27 per ton to USD 221.36 per ton. ''The authority recommends imposition of anti-dumping duty on the imports... for a period of 5 years,'' another notification has said.
An anti-dumping duty has also been suggested for five years on imports of ''Soda Ash'' originating in or exported from Turkey, Russia, USA and Iran.
A duty in the range of USD 31.58 per ton to USD 75 per ton has been recommended by the directorate on imports of ''Calcium Carbonate Filler Masterbatch'' from Vietnam.
Anti-dumping probes are conducted by countries to determine whether domestic industries have been hurt because of a surge in cheap imports.
As a countermeasure, they impose these duties under the multilateral regime of Geneva-based World Trade Organisation (WTO). All these nations are members of multilateral organisations that deal with global trade norms.
The duty is aimed at ensuring fair trading practices and creating a level playing field for domestic producers vis-a-vis foreign producers and exporters.
India has already imposed anti-dumping duty on several products to tackle cheap imports from various countries, including China.
India has a trade deficit of about USD 100 billion with China.
(This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)",Devdiscourse,2025-10-03T16:03:13Z,https://www.devdiscourse.com/article/headlines/3651699-comm-min-recommends-anti-dumping-duty-on-solar-cells-from-china-for-3-yrs,0.1529411764705881,2025-10-04 00:11:56.093192,0.9999999999999999,
