title,content,source,published_at,url,collected_at
dentalcorp (TSE:DNTL) Trading 31.8% Higher – Time to Buy?,"dentalcorp Holdings Ltd. (TSE:DNTL – Get Free Report) shares shot up 31.8% during trading on Saturday .
6,520,779 shares changed hands during mid-day trading, an increase of 3,267% from the average session volume of 193,674 shares.
dentalcorp Stock PerformanceThe stock has a market cap of C$2.17 billion, a PE ratio of -47.43, a P/E/G ratio of -2.69 and a beta of 1.38.
Get dentalcorp alerts:dentalcorp Dividend AnnouncementThe firm also recently announced a quarterly dividend, which will be paid on Tuesday, October 21st.
Read MoreReceive News & Ratings for dentalcorp Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for dentalcorp and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:22:45Z,https://www.etfdailynews.com/2025/09/29/dentalcorp-tsedntl-trading-31-8-higher-time-to-buy/,2025-09-30 16:33:57.716732
dentalcorp (TSE:DNTL) Trading 31.8% Higher – Should You Buy?,"dentalcorp Holdings Ltd. (TSE:DNTL – Get Free Report) traded up 31.8% during trading on Saturday .
6,520,779 shares were traded during trading, an increase of 3,267% from the average session volume of 193,674 shares.
dentalcorp Stock PerformanceThe business’s fifty day moving average is C$8.20 and its two-hundred day moving average is C$8.24.
Get dentalcorp alerts:dentalcorp Announces DividendThe firm also recently announced a quarterly dividend, which will be paid on Tuesday, October 21st.
See AlsoReceive News & Ratings for dentalcorp Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for dentalcorp and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:22:45Z,https://www.etfdailynews.com/2025/09/29/dentalcorp-tsedntl-trading-31-8-higher-should-you-buy/,2025-09-30 16:33:58.839771
State of Alaska Department of Revenue Buys 500 Shares of American Homes 4 Rent $AMH,"State of Alaska Department of Revenue lifted its stake in American Homes 4 Rent (NYSE:AMH – Free Report) by 0.2% during the second quarter, HoldingsChannel reports.
State of Alaska Department of Revenue’s holdings in American Homes 4 Rent were worth $7,305,000 at the end of the most recent quarter.
American Homes 4 Rent Stock PerformanceAMH stock opened at $32.58 on Monday.
American Homes 4 Rent Company Profile(Free Report)American Homes 4 Rent operates as a real estate investment trust.
Receive News & Ratings for American Homes 4 Rent Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for American Homes 4 Rent and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:21:03Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-buys-500-shares-of-american-homes-4-rent-amh/,2025-09-30 16:33:59.247702
"State of Alaska Department of Revenue Sells 445 Shares of BWX Technologies, Inc. $BWXT","State of Alaska Department of Revenue’s holdings in BWX Technologies were worth $7,246,000 at the end of the most recent reporting period.
Get BWX Technologies alerts:Insider ActivityIn related news, CEO Rex D. Geveden sold 25,000 shares of BWX Technologies stock in a transaction that occurred on Wednesday, August 6th.
BWX Technologies Dividend AnnouncementThe firm also recently announced a quarterly dividend, which was paid on Friday, September 5th.
BWX Technologies Company Profile(Free Report)BWX Technologies, Inc, together with its subsidiaries, manufactures and sells nuclear components in the United States, Canada, and internationally.
Receive News & Ratings for BWX Technologies Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for BWX Technologies and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:21:03Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-sells-445-shares-of-bwx-technologies-inc-bwxt/,2025-09-30 16:34:00.375101
Hilton Worldwide Holdings Inc. $HLT Stake Decreased by State of Alaska Department of Revenue,"State of Alaska Department of Revenue’s holdings in Hilton Worldwide were worth $7,124,000 as of its most recent filing with the Securities and Exchange Commission.
Get Hilton Worldwide alerts:Hilton Worldwide Stock Up 0.2%Hilton Worldwide stock opened at $261.76 on Monday.
Hilton Worldwide Holdings Inc. has a 12 month low of $196.04 and a 12 month high of $279.80.
It operates luxury hotels under the Waldorf Astoria Hotels & Resorts, LXR Hotels & Resorts, and Conrad Hotels & Resorts brand; lifestyle hotels under the Canopy by Hilton, Curio Collection by Hilton, Tapestry Collection by Hilton, Tempo by Hilton, and Motto by Hilton brand; full service hotels under the Signia by Hilton, Hilton Hotels & Resorts, and DoubleTree by Hilton brand; service hotels under the Hilton Garden Inn, Hampton by Hilton, and Tru by Hilton brand; all-suite hotels under the Embassy Suites by Hilton, Homewood Suites by Hilton, and Home2 Suites by Hilton brand; and economy hotel under the Spark by Hilton brand, as well as Hilton Grand Vacations.
Receive News & Ratings for Hilton Worldwide Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Hilton Worldwide and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:21:02Z,https://www.etfdailynews.com/2025/09/29/hilton-worldwide-holdings-inc-hlt-stake-decreased-by-state-of-alaska-department-of-revenue/,2025-09-30 16:34:01.603673
"State of Alaska Department of Revenue Sells 1,060 Shares of L3Harris Technologies Inc $LHX","State of Alaska Department of Revenue’s holdings in L3Harris Technologies were worth $7,275,000 at the end of the most recent reporting period.
Nova Wealth Management Inc. purchased a new stake in shares of L3Harris Technologies during the 1st quarter worth $26,000.
Get L3Harris Technologies alerts:Wall Street Analysts Forecast GrowthSeveral analysts have commented on LHX shares.
Sanford C. Bernstein reissued an “outperform” rating on shares of L3Harris Technologies in a research report on Monday, July 14th.
L3Harris Technologies Announces DividendThe business also recently declared a quarterly dividend, which was paid on Monday, September 22nd.",ETF Daily News,2025-09-29T08:21:02Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-sells-1060-shares-of-l3harris-technologies-inc-lhx/,2025-09-30 16:34:02.762853
"State of Alaska Department of Revenue Grows Stock Position in Workday, Inc. $WDAY","The fund owned 30,370 shares of the software maker’s stock after purchasing an additional 5,300 shares during the quarter.
State of Alaska Department of Revenue’s holdings in Workday were worth $7,288,000 at the end of the most recent quarter.
Get Workday alerts:Workday Stock Up 1.6%Workday stock opened at $246.67 on Monday.
Over the last quarter, insiders have sold 326,171 shares of company stock valued at $76,432,560.
Workday Company Profile(Free Report)Workday, Inc provides enterprise cloud applications in the United States and internationally.",ETF Daily News,2025-09-29T08:21:02Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-grows-stock-position-in-workday-inc-wday/,2025-09-30 16:34:03.956235
"Patton Fund Management Inc. Makes New $232,000 Investment in Northrop Grumman Corporation $NOC","Get Northrop Grumman alerts:Northrop Grumman Stock Up 1.5%NOC opened at $594.50 on Monday.
Northrop Grumman Corporation has a fifty-two week low of $426.24 and a fifty-two week high of $600.99.
Northrop Grumman Announces DividendNorthrop Grumman ( NYSE:NOC Get Free Report ) last posted its quarterly earnings results on Tuesday, July 22nd.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Northrop Grumman Corporation (NYSE:NOC – Free Report).
Receive News & Ratings for Northrop Grumman Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Northrop Grumman and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:21:02Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-makes-new-232000-investment-in-northrop-grumman-corporation-noc/,2025-09-30 16:34:05.074068
"Patton Fund Management Inc. Acquires Shares of 1,287 Jack Henry & Associates, Inc. $JKHY","Get Jack Henry & Associates alerts:Jack Henry & Associates Trading Up 0.6%JKHY stock opened at $149.38 on Monday.
Jack Henry & Associates Dividend AnnouncementJack Henry & Associates ( NASDAQ:JKHY Get Free Report ) last released its quarterly earnings data on Tuesday, August 19th.
Read Our Latest Stock Report on Jack Henry & AssociatesInsider Transactions at Jack Henry & AssociatesIn other Jack Henry & Associates news, Director David B. Foss sold 5,780 shares of Jack Henry & Associates stock in a transaction dated Monday, August 4th.
Jack Henry & Associates Company Profile(Free Report)Jack Henry & Associates, Inc is a financial technology company, which engages in the provision of technology solutions and payment processing services.
Receive News & Ratings for Jack Henry & Associates Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Jack Henry & Associates and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:21:01Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-acquires-shares-of-1287-jack-henry-associates-inc-jkhy/,2025-09-30 16:34:06.223889
"Patton Fund Management Inc. Invests $242,000 in Merck & Co., Inc. $MRK","Patton Fund Management Inc. acquired a new stake in shares of Merck & Co., Inc. (NYSE:MRK – Free Report) during the second quarter, according to its most recent Form 13F filing with the SEC.
The fund acquired 3,051 shares of the company’s stock, valued at approximately $242,000.
Instrumental Wealth LLC now owns 3,206 shares of the company’s stock valued at $261,000 after purchasing an additional 141 shares during the last quarter.
ST Germain D J Co. Inc. increased its position in shares of Merck & Co., Inc. by 16.9% during the 2nd quarter.
Novem Group now owns 38,828 shares of the company’s stock valued at $3,074,000 after purchasing an additional 3,159 shares during the last quarter.",ETF Daily News,2025-09-29T08:21:00Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-invests-242000-in-merck-co-inc-mrk/,2025-09-30 16:34:07.241212
"Patton Fund Management Inc. Invests $235,000 in Masco Corporation $MAS","The institutional investor acquired 3,645 shares of the construction company’s stock, valued at approximately $235,000.
Asset Management One Co. Ltd. now owns 86,131 shares of the construction company’s stock worth $5,990,000 after buying an additional 8,508 shares during the period.
Masco Price PerformanceShares of NYSE:MAS opened at $70.41 on Monday.
Also, insider Jai Shah sold 82,910 shares of Masco stock in a transaction that occurred on Friday, August 22nd.
Masco Company Profile(Free Report)Masco Corporation designs, manufactures, and distributes home improvement and building products in North America, Europe, and internationally.",ETF Daily News,2025-09-29T08:21:00Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-invests-235000-in-masco-corporation-mas/,2025-09-30 16:34:07.644073
"Patton Fund Management Inc. Invests $236,000 in General Dynamics Corporation $GD","General Dynamics Stock Up 1.9%Shares of GD stock opened at $330.54 on Monday.
General Dynamics Corporation has a 12 month low of $239.20 and a 12 month high of $330.63.
On average, research analysts expect that General Dynamics Corporation will post 14.83 earnings per share for the current year.
General Dynamics Profile(Free Report)General Dynamics Corporation operates as an aerospace and defense company worldwide.
Recommended StoriesReceive News & Ratings for General Dynamics Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for General Dynamics and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:59Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-invests-236000-in-general-dynamics-corporation-gd/,2025-09-30 16:34:08.773923
"Patton Fund Management Inc. Takes $235,000 Position in Cintas Corporation $CTAS","Patton Fund Management Inc. purchased a new position in shares of Cintas Corporation (NASDAQ:CTAS – Free Report) during the second quarter, according to its most recent filing with the Securities and Exchange Commission.
The institutional investor purchased 1,056 shares of the business services provider’s stock, valued at approximately $235,000.
Pinnacle Wealth Management Advisory Group LLC grew its position in shares of Cintas by 3.9% during the first quarter.
Kathmere Capital Management LLC raised its holdings in shares of Cintas by 4.1% during the first quarter.
Cintas Company Profile(Free Report)Cintas Corporation engages in the provision of corporate identity uniforms and related business services primarily in the United States, Canada, and Latin America.",ETF Daily News,2025-09-29T08:20:59Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-takes-235000-position-in-cintas-corporation-ctas/,2025-09-30 16:34:09.218437
Kathmere Capital Management LLC Cuts Stock Holdings in Innovator U.S. Equity Buffer ETF – January $BJAN,"Kathmere Capital Management LLC’s holdings in Innovator U.S. Equity Buffer ETF – January were worth $310,000 as of its most recent SEC filing.
Townsquare Capital LLC raised its stake in shares of Innovator U.S. Equity Buffer ETF – January by 1.3% during the 1st quarter.
Get Innovator U.S. Equity Buffer ETF - January alerts:Innovator U.S. Equity Buffer ETF – January Price PerformanceBATS BJAN opened at $52.82 on Monday.
Innovator U.S. Equity Buffer ETF – January ProfileThe Innovator U.S. Equity Buffer ETF – January (BJAN) is an exchange-traded fund that is based on the S&P 500 Price Return index.
Receive News & Ratings for Innovator U.S. Equity Buffer ETF - January Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Innovator U.S. Equity Buffer ETF - January and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:59Z,https://www.etfdailynews.com/2025/09/29/kathmere-capital-management-llc-cuts-stock-holdings-in-innovator-u-s-equity-buffer-etf-january-bjan/,2025-09-30 16:34:10.317318
"Patton Fund Management Inc. Invests $244,000 in Ingersoll Rand Inc. $IR","Get Ingersoll Rand alerts:Ingersoll Rand Trading Up 2.3%Shares of IR opened at $82.38 on Monday.
Ingersoll Rand Announces DividendIngersoll Rand ( NYSE:IR Get Free Report ) last issued its quarterly earnings results on Thursday, July 31st.
Sell-side analysts forecast that Ingersoll Rand Inc. will post 3.32 earnings per share for the current fiscal year.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Ingersoll Rand Inc. (NYSE:IR – Free Report).
Receive News & Ratings for Ingersoll Rand Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Ingersoll Rand and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:58Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-invests-244000-in-ingersoll-rand-inc-ir/,2025-09-30 16:34:11.411547
"Patton Fund Management Inc. Takes $231,000 Position in Adobe Inc. $ADBE","Patton Fund Management Inc. bought a new position in shares of Adobe Inc. (NASDAQ:ADBE – Free Report) during the second quarter, according to its most recent 13F filing with the Securities & Exchange Commission.
1248 Management LLC acquired a new position in Adobe during the first quarter worth approximately $25,000.
Barnes Dennig Private Wealth Management LLC acquired a new position in shares of Adobe during the 1st quarter worth approximately $26,000.
Flaharty Asset Management LLC bought a new stake in Adobe in the 1st quarter valued at $29,000.
Check Out Our Latest Research Report on AdobeAbout Adobe(Free Report)Adobe Inc, together with its subsidiaries, operates as a diversified software company worldwide.",ETF Daily News,2025-09-29T08:20:58Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-takes-231000-position-in-adobe-inc-adbe/,2025-09-30 16:34:12.560199
"Patton Fund Management Inc. Acquires Shares of 5,457 Occidental Petroleum Corporation $OXY","Patton Fund Management Inc. acquired a new position in shares of Occidental Petroleum Corporation (NYSE:OXY – Free Report) during the 2nd quarter, Holdings Channel reports.
Get Occidental Petroleum alerts:Occidental Petroleum Price PerformanceOccidental Petroleum stock opened at $47.46 on Monday.
Occidental Petroleum Dividend AnnouncementOccidental Petroleum ( NYSE:OXY Get Free Report ) last posted its earnings results on Wednesday, August 6th.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Occidental Petroleum Corporation (NYSE:OXY – Free Report).
Receive News & Ratings for Occidental Petroleum Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Occidental Petroleum and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:58Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-acquires-shares-of-5457-occidental-petroleum-corporation-oxy/,2025-09-30 16:34:13.002870
"Kathmere Capital Management LLC Grows Stock Holdings in ING Group, N.V. $ING","Kathmere Capital Management LLC boosted its position in ING Group, N.V. (NYSE:ING – Free Report) by 7.0% in the 2nd quarter, Holdings Channel reports.
Kathmere Capital Management LLC’s holdings in ING Group were worth $276,000 at the end of the most recent quarter.
Get ING Group alerts:ING Group Stock PerformanceNYSE:ING opened at $25.98 on Monday.
As a group, equities research analysts expect that ING Group, N.V. will post 2.14 earnings per share for the current fiscal year.
Receive News & Ratings for ING Group Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for ING Group and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:57Z,https://www.etfdailynews.com/2025/09/29/kathmere-capital-management-llc-grows-stock-holdings-in-ing-group-n-v-ing/,2025-09-30 16:34:14.225255
Patton Fund Management Inc. Buys New Position in American Tower Corporation $AMT,"ST Germain D J Co. Inc. raised its position in American Tower by 78.3% during the second quarter.
American Tower Stock PerformanceAmerican Tower stock opened at $194.40 on Monday.
American Tower Announces DividendThe business also recently disclosed a quarterly dividend, which will be paid on Monday, October 20th.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for American Tower Corporation (NYSE:AMT – Free Report).
Receive News & Ratings for American Tower Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for American Tower and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:57Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-buys-new-position-in-american-tower-corporation-amt/,2025-09-30 16:34:15.376712
"Patton Fund Management Inc. Takes $239,000 Position in Martin Marietta Materials, Inc. $MLM","Diamond Hill Capital Management Inc. raised its position in shares of Martin Marietta Materials by 39.2% during the 1st quarter.
Get Martin Marietta Materials alerts:Martin Marietta Materials Trading Up 1.0%NYSE:MLM opened at $614.18 on Monday.
Martin Marietta Materials, Inc. has a 12-month low of $441.95 and a 12-month high of $633.23.
Martin Marietta Materials Increases DividendMartin Marietta Materials ( NYSE:MLM Get Free Report ) last released its earnings results on Thursday, August 7th.
Receive News & Ratings for Martin Marietta Materials Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Martin Marietta Materials and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:57Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-takes-239000-position-in-martin-marietta-materials-inc-mlm/,2025-09-30 16:34:16.501892
"Patton Fund Management Inc. Makes New $243,000 Investment in Global Payments Inc. $GPN","Global Payments Stock Down 0.6%Global Payments stock opened at $84.43 on Monday.
Global Payments Inc. has a fifty-two week low of $65.93 and a fifty-two week high of $120.00.
Global Payments (NYSE:GPN – Get Free Report) last released its earnings results on Wednesday, August 6th.
As a group, analysts forecast that Global Payments Inc. will post 11.89 earnings per share for the current year.
Featured ArticlesReceive News & Ratings for Global Payments Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Global Payments and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:57Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-makes-new-243000-investment-in-global-payments-inc-gpn/,2025-09-30 16:34:17.614193
"Patton Fund Management Inc. Acquires Shares of 1,302 Dover Corporation $DOV","Patton Fund Management Inc. purchased a new position in shares of Dover Corporation (NYSE:DOV – Free Report) during the second quarter, Holdings Channel reports.
North Capital Inc. purchased a new stake in shares of Dover in the first quarter valued at approximately $29,000.
Costello Asset Management INC acquired a new stake in shares of Dover in the 1st quarter worth $35,000.
Dover Stock PerformanceShares of DOV opened at $168.14 on Monday.
Dover Company Profile(Free Report)Dover Corporation provides equipment and components, consumable supplies, aftermarket parts, software and digital solutions, and support services worldwide.",ETF Daily News,2025-09-29T08:20:56Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-acquires-shares-of-1302-dover-corporation-dov/,2025-09-30 16:34:18.711627
Patton Fund Management Inc. Purchases New Position in Starbucks Corporation $SBUX,"The fund purchased 2,627 shares of the coffee company’s stock, valued at approximately $241,000.
Hughes Financial Services LLC purchased a new stake in shares of Starbucks during the 1st quarter valued at $27,000.
McClarren Financial Advisors Inc. purchased a new stake in shares of Starbucks during the 1st quarter valued at $29,000.
Nova Wealth Management Inc. lifted its holdings in shares of Starbucks by 285.4% during the 1st quarter.
Starbucks Stock PerformanceShares of SBUX opened at $83.39 on Monday.",ETF Daily News,2025-09-29T08:20:56Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-purchases-new-position-in-starbucks-corporation-sbux/,2025-09-30 16:34:19.898827
"Patton Fund Management Inc. Takes Position in Verisk Analytics, Inc. $VRSK","Versant Capital Management Inc increased its position in shares of Verisk Analytics by 880.0% in the first quarter.
Get Verisk Analytics alerts:Insider ActivityIn other Verisk Analytics news, CFO Elizabeth Mann sold 300 shares of the business’s stock in a transaction dated Tuesday, September 16th.
Also, CEO Lee Shavel sold 1,100 shares of Verisk Analytics stock in a transaction that occurred on Monday, August 18th.
As a group, sell-side analysts expect that Verisk Analytics, Inc. will post 6.63 earnings per share for the current fiscal year.
Featured StoriesReceive News & Ratings for Verisk Analytics Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Verisk Analytics and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:56Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-takes-position-in-verisk-analytics-inc-vrsk/,2025-09-30 16:34:20.936613
"974 Shares in Huntington Ingalls Industries, Inc. $HII Purchased by Patton Fund Management Inc.","Sentry Investment Management LLC purchased a new position in shares of Huntington Ingalls Industries during the first quarter valued at approximately $26,000.
Get Huntington Ingalls Industries alerts:Huntington Ingalls Industries Stock PerformanceHII opened at $279.29 on Monday.
Huntington Ingalls Industries Dividend AnnouncementHuntington Ingalls Industries ( NYSE:HII Get Free Report ) last announced its quarterly earnings data on Thursday, July 31st.
Check Out Our Latest Stock Analysis on HIIHuntington Ingalls Industries Profile(Free Report)Huntington Ingalls Industries, Inc designs, builds, overhauls, and repairs military ships in the United States.
Featured ArticlesReceive News & Ratings for Huntington Ingalls Industries Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Huntington Ingalls Industries and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:56Z,https://www.etfdailynews.com/2025/09/29/974-shares-in-huntington-ingalls-industries-inc-hii-purchased-by-patton-fund-management-inc/,2025-09-30 16:34:22.113451
"Patton Fund Management Inc. Purchases New Shares in Leidos Holdings, Inc. $LDOS","Patton Fund Management Inc. acquired a new position in Leidos Holdings, Inc. (NYSE:LDOS – Free Report) during the second quarter, Holdings Channel.com reports.
Dimensional Fund Advisors LP now owns 1,877,020 shares of the aerospace company’s stock valued at $253,262,000 after purchasing an additional 170,263 shares in the last quarter.
AQR Capital Management LLC now owns 1,183,157 shares of the aerospace company’s stock valued at $159,342,000 after purchasing an additional 34,328 shares in the last quarter.
Leidos Holdings, Inc. has a 52 week low of $123.62 and a 52 week high of $202.90.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Leidos Holdings, Inc. (NYSE:LDOS – Free Report).",ETF Daily News,2025-09-29T08:20:56Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-purchases-new-shares-in-leidos-holdings-inc-ldos/,2025-09-30 16:34:23.232187
Patton Fund Management Inc. Buys New Stake in Union Pacific Corporation $UNP,"Patton Fund Management Inc. purchased a new position in shares of Union Pacific Corporation (NYSE:UNP – Free Report) during the 2nd quarter, Holdings Channel.com reports.
Union Pacific Increases DividendThe firm also recently declared a quarterly dividend, which will be paid on Tuesday, September 30th.
Union Pacific Profile(Free Report)Union Pacific Corporation, through its subsidiary, Union Pacific Railroad Company, operates in the railroad business in the United States.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Union Pacific Corporation (NYSE:UNP – Free Report).
Receive News & Ratings for Union Pacific Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Union Pacific and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:55Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-buys-new-stake-in-union-pacific-corporation-unp/,2025-09-30 16:34:24.353753
"9,610 Shares in Pfizer Inc. $PFE Bought by Patton Fund Management Inc.","Patton Fund Management Inc. acquired a new position in Pfizer Inc. (NYSE:PFE – Free Report) in the second quarter, HoldingsChannel reports.
The institutional investor acquired 9,610 shares of the biopharmaceutical company’s stock, valued at approximately $233,000.
Pacer Advisors Inc. now owns 20,053,828 shares of the biopharmaceutical company’s stock worth $508,164,000 after buying an additional 17,957,928 shares during the last quarter.
Amundi now owns 52,090,403 shares of the biopharmaceutical company’s stock valued at $1,265,277,000 after purchasing an additional 15,758,846 shares during the period.
Assenagon Asset Management S.A. now owns 10,046,340 shares of the biopharmaceutical company’s stock worth $254,574,000 after buying an additional 7,581,030 shares during the period.",ETF Daily News,2025-09-29T08:20:55Z,https://www.etfdailynews.com/2025/09/29/9610-shares-in-pfizer-inc-pfe-bought-by-patton-fund-management-inc/,2025-09-30 16:34:25.493944
"Kathmere Capital Management LLC Has $310,000 Holdings in Vanguard Mid-Cap ETF $VO","Kathmere Capital Management LLC’s holdings in Vanguard Mid-Cap ETF were worth $310,000 as of its most recent SEC filing.
Get Vanguard Mid-Cap ETF alerts:Vanguard Mid-Cap ETF Stock PerformanceVanguard Mid-Cap ETF stock opened at $292.42 on Monday.
About Vanguard Mid-Cap ETFVanguard Mid-Cap ETF is an exchange-traded fund.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Mid-Cap ETF (NYSEARCA:VO – Free Report).
Receive News & Ratings for Vanguard Mid-Cap ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Mid-Cap ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:55Z,https://www.etfdailynews.com/2025/09/29/kathmere-capital-management-llc-has-310000-holdings-in-vanguard-mid-cap-etf-vo/,2025-09-30 16:34:25.877149
"Patton Fund Management Inc. Purchases Shares of 1,887 Genuine Parts Company $GPC","Genuine Parts Company has a fifty-two week low of $104.01 and a fifty-two week high of $144.29.
Analysts expect that Genuine Parts Company will post 7.9 EPS for the current fiscal year.
View Our Latest Research Report on Genuine PartsGenuine Parts Profile(Free Report)Genuine Parts Company distributes automotive replacement parts, and industrial parts and materials.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Genuine Parts Company (NYSE:GPC – Free Report).
Receive News & Ratings for Genuine Parts Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Genuine Parts and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:55Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-purchases-shares-of-1887-genuine-parts-company-gpc/,2025-09-30 16:34:26.315156
"Patton Fund Management Inc. Acquires Shares of 6,497 Comcast Corporation $CMCSA","Patton Fund Management Inc. bought a new position in shares of Comcast Corporation (NASDAQ:CMCSA – Free Report) in the 2nd quarter, according to its most recent disclosure with the SEC.
Nuveen LLC acquired a new stake in shares of Comcast in the first quarter valued at about $940,015,000.
Dodge & Cox now owns 94,217,741 shares of the cable giant’s stock valued at $3,476,635,000 after buying an additional 15,115,074 shares in the last quarter.
Pacer Advisors Inc. now owns 13,228,732 shares of the cable giant’s stock worth $488,140,000 after buying an additional 12,586,329 shares during the last quarter.
Finally, Acadian Asset Management LLC raised its holdings in shares of Comcast by 119.1% during the first quarter.",ETF Daily News,2025-09-29T08:20:54Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-acquires-shares-of-6497-comcast-corporation-cmcsa/,2025-09-30 16:34:27.482678
"Patton Fund Management Inc. Sells 20,649 Shares of AbbVie Inc. $ABBV","Patton Fund Management Inc. decreased its stake in shares of AbbVie Inc. (NYSE:ABBV – Free Report) by 94.2% in the 2nd quarter, HoldingsChannel.com reports.
The institutional investor owned 1,281 shares of the company’s stock after selling 20,649 shares during the period.
TD Capital Management LLC now owns 128 shares of the company’s stock worth $27,000 after buying an additional 58 shares during the period.
Also, EVP Nicholas Donoghoe sold 13,295 shares of AbbVie stock in a transaction on Tuesday, August 5th.
The business’s fifty day moving average price is $206.24 and its 200-day moving average price is $195.04.",ETF Daily News,2025-09-29T08:20:54Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-sells-20649-shares-of-abbvie-inc-abbv/,2025-09-30 16:34:27.895260
