title,content,source,published_at,url,collected_at,sentiment
"Kingston International College Partners with Oracle China to boost AI Talent Pipeline Across ASEAN | Taiwan News | Oct. 1, 2025 16:30","SINGAPORE, Oct. 1, 2025 /PRNewswire/ -- Kingston International College announced a new collaboration with Oracle (China) Software Systems Co., Ltd and key partners, aimed at developing a clear and effective program for nurturing AI professionals. This prepares students to meet the rapidly changing demands of industries in Singapore and across the ASEAN region. The agreement was formalized at a launch event held on 21 September at Oracle China's Beijing campus, which brought together key stakeholders from academia, industry, and social organizations. This partnership reflects a shared commitment to developing talent aligned with the evolving digital economy by tailoring education to workforce needs. Singapore: The Launchpad for ASEAN's Digital Talent This comes at a crucial time as global studies forecast rapid job growth in AI, cloud, and data sectors, even as automation transforms industries. ASEAN's digital economy alone is projected to reach US$1 trillion by 2030[1], yet more than half of employers cite digital skills shortages as a major obstacle. According to the Economic Development Board and Boston Consulting Group, demand for AI and digital technology talent in Southeast Asia is already growing at 10-20% annually[2], a pace that urgently calls for scalable, industry-ready pipelines. With its world-class talent ecosystem and training infrastructure, Singapore is uniquely positioned to address this challenge, not only domestically but across the wider ASEAN region. Through its exclusive partnership with an industry-focused institution like Kingston in Singapore, this latest initiative will ensure that students are not only academically grounded but also fully career-ready professionals. Kingston's Mission: Fostering Employability Kingston aims to bridge the gap between education and employment through a structured and personalized student support programme that prepares students to enter the workforce with confidence. Alongside mentoring, industry immersion, internships, and industry-based projects, our programmes place a strong emphasis on soft skills and character development, equipping students with the communication, teamwork, and problem-solving abilities needed to transform classroom learning into immediate workplace impact. This partnership also includes Oracle WDP partner One-Tom (Beijing) Internet Technology Co., Ltd and Murdoch University, which offer academic pathways for students to advance to degree-level and postgraduate studies. This collaborative program will continue to expand, incorporating more educational institutions and industry stakeholders to create a dynamic ecosystem that fosters innovation and enhances employability across ASEAN. ""ASEAN's digital economy is on track to reach US$1 trillion by 2030, and Singapore is perfectly placed to be the training hub for future-ready professionals,"" said Ryan Goh, CEO of Kingston International College. ""Through our partnership with Oracle China and One-Tom, Kingston acts as the career launchpad, equipping students with the skills, experience, and networks to thrive in the global digital economy."" Call for Collaboration: Building the Future Workforce Together Kingston and its partners invite educational institutions, government agencies, industry leaders, employers, and technology innovators to join this transformative initiative. By participating as pathway providers, internship hosts, project collaborators, mentors and industry sponsors can directly shape the next generation of AI and digital professionals while gaining privileged access to a pipeline of job-ready talent trained to meet tomorrow's demands. [1]https://www.reuters.com/world/asia-pacific/southeast-asia-internet-economy-hit-1-trln-by-2030-report-says-2021-11-10/?utm_source=chatgpt.com [2]https://www.edb.gov.sg/en/business-insights/market-and-industry-reports/unlocking-southeast-asias-ai-potential-opportunities-for-growth-and-innovation.html?utm_source=chatgpt.com Media Contacts Joshua Chong, COO -- [email protected] Jerry Tay, Strategic Projects Manager -- [email protected] About Kingston: Kingston International College is an EduTrust-certified private education institution established in Singapore, with over 20 years of experience in delivering quality education programs. The college is committed to bridging academic learning with practical industry needs by collaborating with businesses across Singapore and the ASEAN region. Kingston offers industry-aligned programs designed to enhance employability, emphasizing mentoring, internships, and workplace readiness through its initiatives. The college's mission is to prepare students with relevant skills, sound knowledge, and professional attributes to succeed in a rapidly evolving global and digital economy. For more information about Kingston International College, visit: www.kingston.edu.sg/. About Oracle: Oracle (China) Software Systems Co., Ltd. (Oracle China) is a subsidiary of Oracle Corporation. In addition to offering software, hardware products and services, Oracle provides integrated application suites and secure, autonomous infrastructure in Oracle Cloud - empowering enterprises to achieve high-quality innovative development through artificial intelligence, data and cloud technologies. Oracle entered the Chinese market in 1989. For more information about Oracle Corporation, visit: www.oracle.com or www.oracle.com/cn.",Taiwan News,2025-10-01T09:19:04Z,https://taiwannews.com.tw/en/news/6211613,2025-10-01 17:26:54.887922,0.3176470588235294
Central Pinklao Unveils Landmark Transformation This November,"Reopening on 6 November, Central Pinklao introduces over 500 top brands, new dining, and lifestyle experiences as the ""New Soul of the District."" Central Pinklao, Central Pattana's third shopping centre and a fixture in Bangkok for more than 30 years, is set to redefine retail in western Bangkok with its most significant transformation in three decades. Backed by an investment of over 1.7 billion baht, the redevelopment introduces the concept of the ""New Soul of the District,"" positioning the complex as the area's premier lifestyle landmark across 360,000 square metres of space. The new Central Pinklao aims to meet the demands of customers with strong purchasing power across all generations, featuring more than 500 leading brands and over 150 new trending names. Its refreshed design combines a classic-modern façade with an interior that balances elegance and creativity. The grand reopening is scheduled for 6 November 2025, with expectations that ""quality traffic"" will rise by 25-30%. Dr. Nattakit Tangpoonsinthana, Chief Marketing Officer of Central Pattana Plc, said: ""Throughout its 30 years, Central Pinklao has grown into a lifestyle hub for the people of Pinklao. This transformation is a new sensation for Bangkokians that reflects the potential of Thonburi. We have curated more than 500 leading brands across fashion, lifestyle, health, beauty, technology and education, making Central Pinklao the city's new landmark. Over 150 new and popular brands will appeal to the 'Young Gen' and 'New Wealth,' while we continue to serve our loyal base of residents and families within a catchment of over three million people."" A highlight of the redesign is ""The Park on Fifth,"" an open-air lifestyle destination on the fifth floor featuring dining, cafés and food patios surrounded by greenery and natural light - a first for Bangkok. The renovation also includes the revival of the 6.2-metre-tall Statue of Augustus, restored with a new look. As the first mixed-use project in the area, Central Pinklao combines a shopping centre with two office towers in a prime location connected to Silom, Sathorn and Yaowarat CBDs, along with three train lines: the MRT Blue and Orange lines, and the SRT Light Red line. Surrounded by schools, hospitals, government offices and premium residences, the revamped Central Pinklao is expected to strengthen Central Pattana's western Bangkok portfolio. Notably, Tops Food Hall at Central Pinklao ranked third nationwide in sales in 2025, while the Central department store branch ranked fourth, underscoring its role as a premium retail and lifestyle hub. Over 500 Leading Brands Defining the City's New Landmark Central Pinklao has enjoyed continued success as one of the company's main assets and remains a key driving force for CPNREIT's stable income, supporting long-term growth potential. Get ready for the grand re-opening celebrations on 6 November 2025 at Central Pinklao. To follow Central Pattana's latest updates, please visit:https://www.centralpattana.co.th/th/shopping/shopping-update/lifestyle-activities",Bangkok Post,2025-10-01T09:19:07Z,https://www.bangkokpost.com/thailand/pr/3114054/central-pinklao-unveils-landmark-transformation-this-november,2025-10-01 17:26:54.888276,0.3254901960784313
"TNC, Nucor to boost US nuclear supply chain - Nuclear Engineering International","The Nuclear Company (TNC), which is committed to fleet-scale nuclear power in the US has signed a strategic agreement with steelmaker Nucor. The agreement aims to promote revitalisation of the US nuclear supply chain and grow American manufacturing. TNC and Nucor will evaluate the promotion of steel materials and related manufacturing that meet the stringent American Society of Mechanical Engineers NQA-1 certification standard. The review process will also consider factors including energy infrastructure and the available workforce, to promote reinvestment in the US industrial asset base. The partnership follows President Donald Trump's series of Executive Orders calling for 400 GWe of nuclear reactors by 2050 to provide the baseload power required to lead the world in AI. The orders call for 10 large-scale reactors to be under construction by 2030, as well as strong investments in the American nuclear supply chain for materials, components and fuel. ""Nucor is dedicated to rebuilding American energy infrastructure to make it more resilient,"" said Nucor Chair, President & CEO Leon Topalian. ""Our work with The Nuclear Company will help us continue our long-term initiatives to repower the domestic energy sector, as well as reshore manufacturing to lessen American dependence on unreliable foreign global supply chains."" According to a 2022 Department of Energy (DOE) report, the American nuclear supply chain lacks large forges for the production of gigawatt-scale reactor pressure vessels, with current production concentrated in Asia. A study by the World Nuclear Association found that the number of American facilities certified to produce commercial nuclear-grade components has decreased by more than 40% over the past three decades. During that time, the US built just two nuclear reactors while China has built 37 reactors in the past decade. ""America is at a critical point for power,"" said TNC Co-Founder & CEO Jonathan Webb. ""China is on the verge of becoming the world's largest nuclear power producer, surpassing the United States, just as it did decades ago with manufacturing. Our partnership with Nucor will protect America's national security, help achieve energy independence and create a more resilient economy."" TNC, which emerged from stealth mode in 2024 and completed its Series A funding round in April, is evaluating sites to support a 6 GWe fleet of reactors. In July, TNC announced a major deal with military and surveillance company Palantir to build a software platform equipped with artificial intelligence to transform the construction of nuclear reactors into a predictable process, with the aim of enabling TNC to build plants faster and safer for less.",Nuclear Engineering International,2025-10-01T09:19:00Z,https://www.neimagazine.com/news/tnc-nucor-to-boost-us-nuclear-supply-chain/,2025-10-01 17:26:54.888676,0.4509803921568627
"Frontshop Assistant Opportunity at Highland Mews, Emalahleni - Youth Village","Company Overview Dis-Chem Pharmacies Limited is hiring a Frontshop Assistant for its Highland Mews store in Witbank, Mpumalanga. This permanent position is part of the LL Division, with a focus on retail operations. The vacancy was posted on 1 October 2025, with applications closing on 7 October 2025. The role ensures that store merchandise is presented and managed according to The Local Choice Corporate Stores policies and procedures. How to Apply Applicants who meet the above requirements can apply directly through the Dis-Chem careers portal at: Apply Here. This role is ideal for candidates looking to build a career in retail, merchandising, and customer service, offering hands-on experience in a structured and professional retail environment.",Youth Village,2025-10-01T09:05:11Z,https://youthvillage.co.za/2025/10/frontshop-assistant-opportunity-at-highland-mews-emalahleni/,2025-10-01 17:26:54.888855,0.05098039215686279
"Ethereum Outlook: ETH Bulls Not Safe Yet, Upsides Still Face Barriers","Ethereum (ETH) started a fresh decline below $4,250. The price is now recovering some losses but faces a key hurdle near $4,400. In the last technical analysis, we saw a fresh decline in Ethereum below $4,500. The bears remained in action and pushed the price below $4,250. Finally, the price spiked below $4,000 and tested the $3,820 support region. A low was formed at $3,832 and the price is now recovering some losses, like Bitcoin. There was a move above the $4,000 and $4,050 levels. The price surpassed the 23.6% Fib retracement level of the recent decline from the $4,761 swing high to the $3,832 low, but the price still faces a lot of hurdles. Ethereum is still well below the $4,250 mark and the 50-day simple moving average. The current price action suggests that the price could struggle to continue higher. On the upside, immediate resistance sits near the $4,200 level. The first major hurdle sits near the $4,250 zone. There is also a connecting bearish trend line forming with resistance at $4,280 on the daily chart. A close above the trend line might send ETH toward the main hurdle at $4,400 and the 50-day simple moving average. The 61.8% Fib retracement level of the recent decline from the $4,761 swing high to the $3,832 low is also near $4,400. If there is a clear move above $4,400, the price could drift toward $4,550. A daily close above $4,550 may perhaps open the doors for a fresh uptrend. In the stated case, ETH could rise toward $4,750. Any more gains above $4,750 level could initiate a larger rally toward $4,880 level. The next key stop for the bulls could be near the $5,000 handle. If Ethereum fails to start a recovery wave above $4,250 or $4,400, there could be more losses. Immediate support on the downside is $4,050. The first major area of interest for the bulls could be near the $3,820 level. A clear break and close below $3,820 could spark a sharp decline and larger downside correction. In the stated scenario, Ether might decline toward $3,600. The next key level sits near the $3,360 level. If the bulls fail to protect $3,360, the bears might aim for a move toward $3,200. Any more losses might derail the current uptrend and send ETH to $3,020 in the coming weeks. Overall, Ethereum price is consolidating losses below $4,250 and $4,400. If there is no close above $4,400, the price could restart its decline and drop toward $3,600.",Coinchapter,2025-10-01T09:17:48Z,https://coinchapter.com/ethereum-outlook-eth-bulls-not-safe/,2025-10-01 17:26:54.889147,0.03529411764705892
Submissions Open for 2025's Law School Innovation Program,"Submissions are now open for Bloomberg Law's 2025-2026 Law School Innovation Program. The annual program highlights how law schools are transforming legal education. Measuring the success of a law school is more than just prestige metrics. It's about how law schools are preparing the next generation of attorneys to be practice-ready. The 2025-2026 program, which will benchmark and compare data from law schools across the country, places a greater emphasis this year on quantitative metrics, as well as skills-based teaching and technology integration. All ABA-accredited U.S.-based law schools are eligible to participate in the survey, which will serve as the basis for the benchmark report. Bloomberg Law encourages law schools to provide data for as many questions as possible to give the fullest picture of their institution. However, to be included in the full benchmark, schools are required to disclose the number of skills-based and core foundational courses, as well as standard metrics like the number of students, faculty who teach law students, average exam scores, and total graduates. However, each school has the discretion to decide the number of questions within the submission form it chooses to answer and the data to disclose. All data must be submitted by Friday, Nov. 21. Please request a unique link to upload your school's data here. One link per school will be provided to ensure one valid response per institution; however, multiple people can work together on the submission. If you would like additional information before requesting your link, please email submissions@bloombergindustry.com. Like all of our survey and ranking programs, participation and inclusion in this benchmark and the resulting report are free and open to qualifying participants. Please see the full project FAQs here. All other questions can be directed to submissions@bloombergindustry.com.",news.bloomberglaw.com,2025-10-01T09:18:37Z,https://news.bloomberglaw.com/before-the-bar/submissions-open-for-2025s-law-school-innovation-program,2025-10-01 17:26:54.889385,0.2784313725490195
"Millions secured to transform town with arts centre, pub and more","The Egremont Town Team and Cumberland Council have been allocated £3 million from the government's Borderlands scheme, aimed at regenerating towns in Cumbria, Dumfries and Galloway, Northumberland and the Scottish Borders. The event is a chance for residents and businesses to take a closer look at the plans and provide feedback. Leader of Cumberland Council, Cllr Mark Fryer, said: ""I am delighted to hear this news. The funding is secured and now, along with the Town Team, we will fine tune some fantastic plans that will shape the future of the town. I can't wait to see the projects fleshed out and to hear how they will come to fruition to enhance Egremont."" Chair of Egremont Town Team, Cllr Sam Pollen, said: ""It is fantastic news that we have secured this funding for Egremont. We believe these projects will make a real difference to the town. ""I look forward to sharing how the designs have developed since our previous event, and am keen to hear people's feedback on both schemes. ""Getting this right will make sure Egremont can capitalise on its assets into the future. I encourage everyone to come along, take a look at the proposals and have their say."" For anyone unable to attend the event, there are plans for an online survey, which will be shared soon.",News & Star,2025-10-01T09:09:08Z,https://www.newsandstar.co.uk/news/25508068.multi-million-pound-funding-boost-secured-egremont/,2025-10-01 17:26:54.889559,0.388235294117647
"SEC Paves Way for ETF Expansion With Mutual Fund, Crypto Moves","Popular exchange-traded funds are at a crossroads after the SEC approved investment products tracking multiple cryptocurrency tokens and laid the groundwork for traditional mutual funds to incorporate ETFs. The regulator disclosed a plan Sept. 29 to grant Dimensional Fund Advisors the ability to offer ETFs as a class of mutual fund shares -- a tax-saving setup previously available only to Vanguard Group through a patent. That move opens the door for dozens of US money managers including industry giants and seeking to introduce the same structure to their funds. In a separate decision last month, the Securities ...",news.bloomberglaw.com,2025-10-01T09:18:37Z,https://news.bloomberglaw.com/securities-law/sec-paves-way-for-etf-expansion-with-mutual-fund-crypto-moves,2025-10-01 17:26:54.889659,0.4274509803921569
Rethinking slavery at the Cape,"Rethinking slavery at the Cape: Although slavery was common, the Cape was not a 'slave economy' in the strict sense, as it did not rely solely on slavery for economic surplus, according to Lund University's Professor Erik Green Following the establishment of its trading post at the Cape, the Dutch East India Company (VOC) quickly began importing enslaved individuals. By 1705, approximately 85% of farmers in Stellenbosch - the center of crop farming at the Cape - enslaved people. Numerous scholars have argued that enslaved labor was central to the expansion of European settlement in the region (see Green 2022 for an overview). Slave labor enabled settlers to establish profitable farms by exploiting imported human capital. As illustrated in Figure 1, the enslaved soon outnumbered the European settlers. There is little doubt about the significance of slavery in Cape society. The legal and social right to own human beings was deeply embedded in the colony's cultural, social, and political fabric. However, the mere presence and widespread use of slavery does not necessarily mean that the Cape Colony constituted a 'slave economy' in a strict economic sense. A slave economy is typically defined as one in which slavery plays a central role in generating economic surplus. Historical data on the enslaved at the Cape is limited. They only appear as numbers in a column in the tax censuses (Opgaafrolle), which constitute the key historical sources used in the Cape of Good Hope research project (www.capepanel.org). Having said that, the transcription of the censuses allows us to further investigate the economic role of slavery at the Cape and hence contribute to the larger literature on the emergence and persistence of labour coercion. In earlier work, I have questioned the profitability of slave labor in the Cape agricultural economy (Green, 2014; 2022). Enslaved individuals were expensive, with limited data suggesting that the cost of purchasing a single enslaved person was roughly equivalent to the average annual income of a European farmer. While earlier studies (e.g., Worden 1985) posited that slave productivity at the Cape matched that of plantation economies in the Caribbean and the American South, more recent research drawing on detailed historical sources (Fourie & Green, 2015) indicates that productivity levels were comparatively modest. This raises an important question: why did settlers continue to use slave labor despite its seemingly limited economic returns? Part of the answer lies in pure economics. Slavery often persisted for reasons related to social status and political power, long after it ceased to make economic sense. Nonetheless, in a context such as the Cape - where average settler wealth was significantly lower than in the New World -- slavery's persistence likely required some form of economic utility. To understand this dynamic, it is essential to consider that enslaved individuals were not only a source of labor but also served as a means to access capital. Settler-farmers at the Cape faced not only labor shortages but also severe capital constraints. The formal credit market was limited and largely controlled by a small number of institutional actors, including the VOC, the Orphan Chamber, churches, and a few companies. These entities accounted for only a small fraction of lending activity. In fact, 90% of lending transactions in the eighteenth-century Cape were carried out by private individuals, mostly settlers. Access to credit requires collateral. Although land was theoretically a valuable asset, most settlers did not own the land they cultivated and were thus unable to use it as security. They did, however, possess one asset over which they held full legal ownership: enslaved people. Unlike land, which was immobile and tied to uncertain future yields, enslaved individuals were mobile and could be sold in markets offering the most favorable conditions. In the context of capital scarcity typical of frontier economies, this made slave ownership highly correlated with indebtedness. Enslavers regularly pledged their human property as collateral to secure loans for investment, land acquisition, business ventures, consumption, and agricultural production. Recent research by Martins (2021) and Green and Martins (forthcoming) demonstrates that the use of enslaved individuals as collateral was fundamental to the survival and profitability of European settler farms at the Cape. These findings are significant for several reasons. First, they underscore that slavery was qualitatively different from other forms of coerced labor, such as serfdom or indentured servitude. Slavery granted the enslaver absolute property rights over another human being, enabling not only labor extraction but also access to capital markets. Equally important, this research highlights the unique and brutal nature of slavery at the Cape. Enslaved individuals were subjected to exploitation in ways unparalleled in other systems of coerced labor. Stripped of all legal rights and human dignity, they were effectively transformed into economic assets. As Orlando Patterson (1982) has famously argued, the enslaved were rendered 'socially dead.' The wealth generated by European settlers at the Cape would not have reached the same scale without the dual economic roles played by the enslaved, as both laborers and capital. Thus, the early economic history of South Africa is inextricably tied to systems of coercion and exploitation.",Open Access Government,2025-10-01T09:18:49Z,https://www.openaccessgovernment.org/article/rethinking-slavery-at-the-cape/199064/,2025-10-01 17:26:54.890310,-0.4823529411764705
Review: Black artist wants to be valued for her art in 'hilarious' novel,"Shannon Gibney, The Minnesota Star Tribune ""Little Movements"" Lauren Morrow's smart, incisive and hilarious debut, is an ode to the creative process and to people everywhere who feel the pull to take a risk and try something new. I have never read a book quite like this one, about the professional choreographic world, and featuring a deeply conflicted, 30-something, sardonic, Black female protagonist. It's been awhile since I enjoyed a book so much, and found myself laughing out loud at the absurdity and truth -- the truth of the absurdity -- in the world Morrow concocts. Dare I say this is an experience many readers need, especially right now? Layla Smart has been mostly happily married to an unsuccessful white screenwriter-turned-IT-guy in Brooklyn when she receives an offer for a residency at Briar House, an exclusive (and very white) dance center in rural Vermont. Although she and her husband Eli are nervous about being apart, they agree (at least on the surface) that she has to take it. People are also reading... HIGH SCHOOL FOOTBALL: Prep Predictions for Sept. 26, 2025 FRIDAY'S HIGH SCHOOL ROUNDUP: Jeb Stewart (Patrick Henry), Parker Lowe (Honaker), Cole Barnette (Rye Cove), Rayvon Jones (Union), Eli Tweed (Holston), Colin Hill (Ridgeview), Corey Byrd (Gate City) among many stars; VHS vs. Grayson County suspended until Monday Emory & Henry to add six members to its board of trustees HIGH SCHOOL FOOTBALL: Isaac Smith engineers late scoring drives as George Wythe rallies for 33-32 win over Rural Retreat Abingdon dental clinic breaks ground on expansion Council approves tax rebate incentive for prospective restaurant HIGH SCHOOL FOOTBALL: Four teams in Far SWVA are unbeaten, impressive; A look back at last week and a brief look at the upcoming schedule THURSDAY'S HIGH SCHOOL ROUNDUP: Erin South (Patrick Henry), Makenna Dye (Honaker), Leah Rasnake (Grundy), Sara Doss (Sullivan East), Sydney Clark (Tennessee High) among many stars Suit donations help King launch career closet for students HIGH SCHOOL FOOTBALL: Garrett Dickison's long-distance house call sets the tone for Chilhowie in resounding win over previously unbeaten Northwood HIGH SCHOOL FOOTBALL: Jaalan Deel is the real deal at Ridgeview HIGH SCHOOL FOOTBALL: Lebanon Air Show earns rave reviews again behind Reece and Baker in win over Richlands HIGH SCHOOL FOOTBALL: Tennessee High owns second half in 43-7 win over Abingdon, running winning streak to three games Glade Spring man charged, equipment recovered EO Companies acquires former Abingdon Food City location Once there, she meets Margot, the controlling artistic director of Briar House -- an older white woman who is at once overly invested in the success of Layla's work, and doggedly focused on its ""Black"" aspects. As the story and Layla's residency progress, we learn Briar House is not what it presents itself to be, and neither is Eli. ""There weren't many opportunities for escape in adulthood. That had been part of the appeal of Briar House, time away from everything,"" Layla says. ""I had felt like I'd figured out a loophole when I signed the paperwork. But now -- chilled to the bone, cheeks chapped, belly full, mind bent, heart broken -- Briar House felt like a disaster."" Layla is at times ambivalent about the role of her Blackness in her art. This is a topic I rarely see explored in fiction in such a nuanced way, reflecting the complexity of institutional investment in appearing ""anti-racist,"" how funding and opportunities are often tied to a certain performance of race, and the racial anxieties and contradictions these pressures exert on Black artists. After discovering the real reason she was awarded the residency, Layla muses, ""It was time to cleanse their palate with a Black artist. Something that spoke to the current moment. Now that Briar House had reached financial stability, they needed to show they were in step with the zeitgeist."" When the board is confronted with their negligence and racism, Morrow writes that they ""had nothing real to say. Harold apologized for the way everything had unfolded...They were all disappointed, but it had been a matter of Briar House surviving or not... But we should all rest assured -- the board planned to make a donation to the ACLU on behalf of the organization."" I cracked up when I read this, recognizing the tepid convictions most institutions espouse when they find themselves in a racist corner they cannot easily get out of. I imagine every Black and brown artist has experienced some version of this at some point in their career. In the end, this short, focused novel -- by a woman who used to do public relations for the Alvin Ailey American Dance Theater -- asks each of us to explore the artistic visions that may have eluded us, through the clouded view of our fears and attachments. It beautifully (and amusingly) asks us to acknowledge the pitfalls the illusion of stability engenders, in order to embrace a fuller, more courageous life. ____ Little Movements By: Lauren Morrow. Publisher: Random House, 246 pages. Stay up-to-date on what's happening Receive the latest in local entertainment news in your inbox weekly! Sign up! * I understand and agree that registration on or use of this site constitutes agreement to its user agreement and privacy policy.",HeraldCourier.com,2025-10-01T09:18:48Z,https://heraldcourier.com/life-entertainment/nation-world/books/article_288c90a4-1cee-5be3-8fb0-836257f67475.html,2025-10-01 17:26:54.890898,0.3490196078431373
Emerald Packaging and Walmart launch 30% PCR potato bag,"Emerald Packaging and Walmart have released a new type of packaging for the potato industry, which incorporates 30% post-consumer recycled (PCR) content. This product is the first of its kind in the category and has been developed in partnership with Idaho Package and Wada Farms. The development is part of Walmart's Project Gigaton, which seeks to cut or prevent one billion metric tonnes of greenhouse gas emissions across its global supply chain by 2030. Walmart vice-president of produce sourcing Laura Himes stated: ""We are proud to collaborate with Emerald Packaging, Idaho Package and Wada Farms to introduce the first 30% post-consumer recycled (PCR) bag for the potato category. ""This initiative directly supports our goal to minimise waste with the integration of PCR content for retail packaging and demonstrates our dedication to working with suppliers who share our commitment to a more sustainable future."" Wada Farms, a potato grower and shipper, played a key role in the product's development and market readiness. Trials for the new packaging began in the autumn of 2024, conducted by Idaho Package and Wada Farms. Following successful trials, Walmart launched the PCR potato bags at the end of the year. By June 2025, Walmart had begun to shift additional root vegetable stock-keeping units (SKUs) to the recycled-content format. About a dozen SKUs now use PCR resin, reducing virgin polyethylene usage by more than 100,000 lbs. Emerald Packaging CEO Kevin Kelly stated: ""We've worked on sustainable packaging initiatives for over 20 years, and PCR has emerged as the first affordable option ever. ""We built a supply chain and launched a product that met or exceeded the PCR targets of major retailers. ""We did so without compromising product performance and a nominal cost impact. Our commitment to PCR aligned perfectly with Walmart's goal to incorporate it in their packaging."" ""Emerald Packaging and Walmart launch 30% PCR potato bag "" was originally created and published by Packaging Gateway, a GlobalData owned brand.",Yahoo! Finance,2025-10-01T09:09:22Z,https://finance.yahoo.com/news/emerald-packaging-walmart-launch-30-090922965.html,2025-10-01 17:26:54.891141,0.2470588235294118
Yates County Sheriff's Office hiring dispatchers and corrections officers | Fingerlakes1.com,"If you've ever thought about working in public safety, the Yates County Sheriff's Office has two job openings that could be the right fit. The department is now hiring full-time and part-time corrections officers and emergency services dispatchers, offering competitive starting pay and benefits. Both roles require candidates to be at least 18 years old, have a high school diploma or equivalent, and live in Yates County or one of its neighbors -- Ontario, Schuyler, Seneca, or Steuben -- by the time they're hired. Starting pay for corrections officers is $26.11 per hour for full-time or $23.18 per hour for part-time under the 2025 contract. Applicants must also: Hires must pass a physical fitness test, medical exam, and psychological screening. They're also required to complete state-provided Correction School and Peace Officer Training within the first year on the job. Emergency services dispatchers start at $25.42 per hour under the 2025 contract, with a raise to $26.31 per hour coming in 2026. This role also requires: Dispatchers play a key role in handling 911 calls and coordinating emergency responses throughout the county.",Fingerlakes1.com,2025-10-01T09:15:28Z,https://www.fingerlakes1.com/2025/10/01/yates-county-sheriffs-office-hiring-dispatchers-and-corrections-officers/,2025-10-01 17:26:54.891294,0.1294117647058823
Middle-Class Shoplifting: The Unexpected Thrill-Seeking Trend - Internewscast Journal,"Authorities have noticed a growing trend of middle-class individuals shoplifting 'for the thrill' in one of the UK's wealthiest university cities, Cambridge. As shoplifting rates surge across the UK, Cambridge police have been tackling thefts, only to find that many perpetrators are stealing luxury goods merely for amusement. Cambridgeshire Constabulary has released CCTV footage of thieves targeting John Lewis in the historic city amid the increase. This increase comes alongside a 20 percent rise in shoplifting incidents, with 530,643 offences recorded in England and Wales up to March 2025, marking an all-time high. Recently released video footage captures a mother-daughter duo taking 90 minutes to try on clothes in a three-level department store, while stashing away items they planned to steal in their handbags. Another clip shows a woman spraying perfume from a tester before brazenly dropping it into an already full shopping bag. Police say these offenders, targeting high-end stores, are not stealing out of necessity but 'for the thrill of it'. Cambridge, home to one of the best universities in the world, is one of the UK's richest cities. The county as a whole saw a 22 percent increase this year in shoplifting compared to 2024, with 874 offences recorded in Cambridge city centre alone. According to PC Emily-Jayne Matthews from Cambridgeshire Police, a significant portion of thefts in Cambridge involve older, middle-class individuals who have stable jobs and nice homes. She runs a Facebook campaign called Wanted Wednesdays where she posts images of suspects and says many turn themselves in for fear of being exposed. Caught shoplifters have to pay for the items, receive a lifetime ban from the shop and must apologise in person. PC Matthews told ITV News Anglia: 'These aren't people stealing out of necessity, they're people in professional jobs, taking high-end items like clothing and perfume, simply for the thrill. 'I've had one suspect in interview, when she was banned from John Lewis and Waitrose, say: 'Where am I going to get my weekly food shop?' 'The embarrassment is often the strongest deterrent.' In July, the-then policing and crime minister Dame Diana Johnson claimed middle class shoplifters were responsible for pushing up prices on the high street. Filled with determination to crack down on Britain's spiralling shoplifting epidemic, she said: 'It's a crime. If you're middle class, or whichever class you want to determine that you are, it's a crime. That is just not acceptable because we all know that people end up paying higher prices if people are stealing.' In a bid to combat the crime, which is crippling the retail sector and pushing up prices, the government previously announced plans to invest £200million into neighbourhood policing. It comes after the government also axed previous legislation that made stealing goods worth less than £200 a 'summary-only' offence. There are also plans to make assaulting a shopkeeper a specific offence under the Crime and Policing Bill. The rise in shoplifting offences is attributed to multiple factors including the cost of living crisis and increase in self-service check-outs. On average, 793 offences a day went unsolved in the last year.",Internewscast Journal,2025-10-01T09:15:07Z,https://internewscast.com/news/middle-class-shoplifting-the-unexpected-thrill-seeking-trend/,2025-10-01 17:26:54.891662,0.1294117647058823
